FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Yohan,Benalouane,DEF,LEI,4000000,0,0,0.0,0.0,0.0,0,7178,0,0,0,0,0,0,0,0.0,110,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1291,0,15,0,0,0,15,0,0,0,Sunderland,Man City,Bournemouth,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nabil,Bentaleb,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,4031,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,424,0,29,0,0,0,0,0,0,0,Swansea,Man Utd,Hull City,Burnley,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saido,Berahino,FWD,WBA,6000000,0,6,1.5,2.5e-07,1e-06,0,42329,1,2,0,0,0,0,0,1.0,387,-5,0,6,5,0.0,0,0.0,0,0,2,0,0,0.4,10318,0,226,0,0,243,25,0,0,-3,Watford,Chelsea,Swansea,Man Utd,Arsenal,0.0,0.8,1.2,0.9,0.9,0.8,1.4,0.8,1.3,1.0,0.9,1.0,1.1,1.2,0.8,0.8,0.9,0.9,1.0,1.2,1.1,1.4,0.9,0.8,1.3
Steven,Berghuis,MID,WAT,5000000,0,0,0.0,0.0,0.0,0,71,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,25,0,55,0,0,0,1,0,0,0,West Brom,Everton,Man City,Sunderland,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bernardo,DEF,MID,4400000,0,0,0.0,0.0,0.0,0,598,0,0,0,0,0,0,0,0.0,17,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,295,0,0,0,0,0,17,0,0,0,Hull City,Southampton,Liverpool,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Bertrand,DEF,SOU,5400000,6,37,4.6,8.51851851851852e-07,6.85185185185185e-06,0,37991,2,6,0,0,0,0,0,6.9,562,-1,0,37,1,0.7,0,4.0,3,0,5,0,1,1.1,42855,0,415,0,1,707,6394,0,0,160,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,5.8,5.3,6.0,5.1,6.3,6.1,4.2,4.3,5.7,5.1,6.7,4.1,6.3,5.2,5.0,4.7,6.9,6.1,5.4,5.1,4.3,6.1,5.2,5.2,6.2
Muhamed,Besic,MID,EVE,4400000,0,0,0.0,0.0,0.0,0,1025,0,0,0,0,0,0,0,0.0,18,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,339,0,75,0,0,0,6,0,0,0,Man Utd,Watford,Arsenal,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daley,Blind,DEF,MUN,5600000,0,47,4.7,8.392857142857141e-07,8.39285714285714e-06,0,196778,0,10,0,0,0,0,0,8.2,41902,1,1,47,-1,0.1,0,0.3,9,0,4,0,2,8.3,369991,0,477,0,1,837,3982,-1,0,258,Everton,Tottenham,Crystal Palace,West Brom,Sunderland,4.6,6.3,6.2,5.9,5.7,5.3,5.9,7.0,6.4,6.1,3.8,6.0,4.8,7.0,5.6,5.6,6.1,6.5,4.5,5.5,4.7,5.5,6.4,5.2,6.1
Hiram,Boateng,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,452,0,0,0,0,0,0,0,0.0,27,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,424,0,0,0,0,0,17,0,0,0,Southampton,Hull City,Man Utd,Chelsea,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bojan,MID,STK,5600000,0,20,0.512820512820513,9.15750915750916e-08,3.5714285714285697e-06,0,96830,1,9,0,0,0,2,0,3.6,1147,-4,0,20,4,0.5,1,2.7,2,0,0,0,0,1.0,42655,0,360,0,0,363,497,0,0,61,Burnley,Arsenal,Southampton,Leicester,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Yannick,Bolasie,MID,EVE,6000000,2,43,3.3,5.5e-07,7.16666666666667e-06,0,257919,3,13,0,0,0,1,0,7.0,22393,0,1,43,0,0.2,0,1.3,3,0,3,0,4,5.7,290320,0,469,0,0,981,3064,-1,0,164,Man Utd,Watford,Arsenal,Liverpool,Leicester,3.7,2.4,2.4,2.7,2.3,2.3,3.6,2.7,2.2,2.4,4.0,2.8,4.6,1.6,3.2,3.4,1.6,2.4,4.6,4.3,1.8,2.9,2.4,3.7,1.6
Wilfried,Bony,FWD,STK,7300000,0,28,3.1,4.2465753424657504e-07,3.83561643835616e-06,0,101754,1,12,0,0,0,2,0,3.8,11708,-2,0,28,2,0.1,0,1.0,3,0,3,0,0,1.2,110528,0,249,0,1,677,1472,0,0,90,Burnley,Arsenal,Southampton,Leicester,Liverpool,3.8,3.2,3.0,3.7,3.0,2.6,2.9,3.3,2.7,3.5,3.2,3.3,2.8,2.7,3.6,2.5,3.0,3.0,3.5,3.8,3.9,3.5,2.6,2.5,2.8
Fabio,Borini,FWD,SUN,5200000,0,4,2.0,3.84615384615385e-07,7.69230769230769e-07,0,66701,0,2,0,0,0,0,0,0.8,348,-3,0,4,3,0.0,0,0.0,0,0,1,0,0,0.5,5765,0,280,0,0,153,39,0,0,11,Leicester,Swansea,Chelsea,Watford,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron,Borthwick-Jackson,DEF,MUN,4400000,0,0,0.0,0.0,0.0,0,2883,0,0,0,0,0,0,0,0.0,21,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,77,0,123,0,0,0,3,0,0,0,Everton,Tottenham,Crystal Palace,West Brom,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artur,Boruc,GLK,BOU,4600000,0,40,3.6,7.826086956521741e-07,8.69565217391304e-06,0,135474,1,16,0,35,0,0,0,8.7,25754,1,0,40,-1,0.1,0,0.3,1,0,3,0,0,7.1,196421,0,281,1,1,990,532,0,0,212,Liverpool,Burnley,Leicester,Southampton,Chelsea,0.0,2.5,4.3,4.9,2.5,3.2,5.1,3.4,4.5,4.6,2.5,3.8,3.4,2.3,5.4,4.2,3.2,3.7,4.2,2.9,4.0,2.4,5.0,5.0,1.9
Sofiane,Boufal,MID,SOU,6800000,0,6,0.153846153846154,2.26244343891403e-08,8.823529411764709e-07,0,5406,0,0,0,0,0,0,0,0.9,509,-2,0,6,2,0.2,0,1.3,0,0,1,0,0,0.1,7204,0,0,0,0,141,312,0,0,22,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jarrod,Bowen,FWD,HUL,4500000,0,2,0.0512820512820513,1.1396011396011398e-08,4.44444444444444e-07,0,3197,0,1,0,0,0,0,0,0.4,215,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0.1,4186,0,0,0,0,24,140,0,0,6,Middlesbrough,Crystal Palace,Tottenham,West Ham,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George,Boyd,MID,BUR,5100000,2,23,1.9,3.72549019607843e-07,4.50980392156863e-06,0,8068,0,15,0,0,0,0,0,4.5,115,-4,0,23,4,0.3,0,1.3,0,0,2,0,0,0.1,1844,0,0,0,0,844,57,0,0,103,Stoke,Bournemouth,West Ham,Tottenham,Middlesbrough,1.0,1.8,1.0,1.0,1.6,2.2,1.0,1.6,1.0,2.2,1.0,1.2,1.0,1.0,1.0,1.1,1.4,1.3,1.1,1.0,1.6,1.0,1.4,1.0,1.4
Cameron,Brannagan,MID,LIV,4300000,0,0,0.0,0.0,0.0,0,1614,0,0,0,0,0,0,0,0.0,71,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1043,0,27,0,0,0,62,0,0,0,Bournemouth,West Ham,Middlesbrough,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claudio,Bravo,GLK,MCI,5500000,3,39,3.9,7.09090909090909e-07,7.09090909090909e-06,0,53913,0,9,0,23,0,0,0,7.1,6326,0,0,39,0,0.4,0,2.3,3,0,2,0,0,2.4,105844,0,0,1,1,900,1341,0,0,188,Chelsea,Leicester,Watford,Arsenal,Hull City,4.1,2.9,4.5,5.1,4.7,4.8,5.1,3.6,4.8,4.9,4.1,4.4,3.6,3.5,5.0,5.7,5.4,3.7,4.6,4.4,4.6,4.4,4.6,4.2,4.4
Miguel,Britos,DEF,WAT,4400000,-1,23,2.1,4.772727272727271e-07,5.22727272727273e-06,0,14147,4,16,0,0,0,0,0,5.2,6508,-1,0,23,1,-0.2,0,-0.7,2,0,3,0,0,0.6,30910,0,205,0,1,983,213,0,1,170,West Brom,Everton,Man City,Sunderland,Crystal Palace,0.0,2.1,1.4,1.2,1.9,2.0,2.3,1.5,1.7,2.6,2.1,1.2,2.7,2.1,1.3,2.0,1.7,1.9,1.5,1.6,1.8,2.9,1.0,1.3,1.4
Leon,Britton,MID,SWA,4400000,0,9,0.23076923076923103,5.24475524475524e-08,2.04545454545455e-06,0,2809,2,10,0,0,0,0,0,2.0,100,-1,0,9,1,0.2,0,0.7,0,0,1,0,0,0.1,1227,0,166,0,0,417,33,0,0,60,Tottenham,Sunderland,West Brom,Middlesbrough,West Ham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Tyias,Browning,DEF,EVE,3900000,0,0,0.0,0.0,0.0,0,34345,0,0,0,0,0,0,0,0.0,1943,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.0,62168,0,22,0,0,0,8049,0,0,0,Man Utd,Watford,Arsenal,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Bruce,DEF,HUL,4000000,0,0,0.0,0.0,0.0,0,4327,0,0,0,0,0,0,0,0.0,173,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,3714,0,0,0,0,0,105,0,0,0,Middlesbrough,Crystal Palace,Tottenham,West Ham,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris,Brunt,DEF,WBA,4900000,2,12,0.307692307692308,6.27943485086342e-08,2.44897959183673e-06,0,1624,1,7,0,0,0,0,0,2.4,506,-1,0,12,1,0.7,0,3.3,1,0,1,0,0,0.3,13658,0,230,0,0,427,1453,0,0,69,Watford,Chelsea,Swansea,Man Utd,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Reece,Burke,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,2165,0,0,0,0,0,0,0,0.0,41,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2251,0,0,0,0,0,17,0,0,0,Arsenal,Liverpool,Burnley,Hull City,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Butland,GLK,STK,4600000,0,0,0.0,0.0,0.0,0,132334,0,0,0,0,0,0,0,0.0,1453,-4,1,0,4,0.0,0,0.0,0,0,0,0,0,1.2,2757,0,341,0,0,0,189,-1,0,0,Burnley,Arsenal,Southampton,Leicester,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam,Byram,DEF,WHU,4300000,0,7,0.179487179487179,4.17412045319022e-08,1.62790697674419e-06,0,28383,2,6,0,0,0,0,0,1.6,444,-2,0,7,2,0.0,0,0.0,0,0,1,0,0,0.3,11229,0,39,0,0,264,4,0,0,56,Arsenal,Liverpool,Burnley,Hull City,Swansea,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Willy,Caballero,GLK,MCI,4800000,0,6,0.153846153846154,3.2051282051282105e-08,1.25e-06,0,25313,0,3,0,5,0,0,0,1.3,234,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.4,20376,0,45,0,0,270,40,0,0,39,Chelsea,Leicester,Watford,Arsenal,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Yohan,Cabaye,MID,CRY,5600000,1,20,0.512820512820513,9.15750915750916e-08,3.5714285714285697e-06,0,116824,4,21,0,0,0,1,0,3.6,3215,-4,0,20,4,0.3,1,1.7,3,0,0,0,0,1.1,10974,0,397,0,1,728,195,0,0,126,Southampton,Hull City,Man Utd,Chelsea,Watford,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Gary,Cahill,DEF,CHE,6200000,2,60,4.6,7.41935483870968e-07,9.67741935483871e-06,0,100934,1,10,0,0,0,1,0,9.7,7367,2,0,60,-2,0.9,0,5.3,4,0,7,0,0,10.4,255054,0,283,0,1,1163,34063,0,0,275,Man City,West Brom,Sunderland,Crystal Palace,Bournemouth,4.5,6.0,4.2,5.9,6.9,6.1,4.9,3.5,6.0,5.4,6.2,4.4,5.5,5.6,5.9,6.1,6.0,5.0,5.2,4.1,6.4,4.3,5.3,5.5,5.6
Jonathan,Calleri,FWD,WHU,6700000,0,6,0.153846153846154,2.29621125143513e-08,8.955223880597009e-07,0,2421,0,2,0,0,0,0,0,0.9,43,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.0,2295,0,0,0,0,135,18,0,0,8,Arsenal,Liverpool,Burnley,Hull City,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Callum Wilson,FWD,BOU,6400000,6,43,3.6,5.625e-07,6.71875e-06,0,220989,0,12,0,0,0,4,0,6.7,9727,-1,0,43,1,0.4,0,2.7,2,0,6,0,1,2.9,221479,0,165,0,0,879,3518,0,0,113,Liverpool,Burnley,Leicester,Southampton,Chelsea,5.0,2.8,5.2,4.4,2.3,3.9,3.9,4.1,4.3,4.8,2.5,4.7,3.1,2.8,5.0,4.8,2.6,2.9,4.0,2.7,4.1,3.2,4.2,5.3,2.8
Dominic,Calvert-Lewin,FWD,EVE,4500000,0,0,0.0,0.0,0.0,0,375,0,0,0,0,0,0,0,0.0,110,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,783,0,0,0,0,0,103,0,0,0,Man Utd,Watford,Arsenal,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geoff,Cameron,DEF,STK,4400000,0,20,0.512820512820513,1.1655011655011699e-07,4.54545454545455e-06,0,16775,0,11,0,0,0,0,0,4.5,1163,-1,0,20,1,0.0,0,0.0,2,0,2,0,0,0.3,14359,0,293,0,0,630,38,0,0,126,Burnley,Arsenal,Southampton,Leicester,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Fraizer,Campbell,FWD,CRY,4400000,0,2,0.0512820512820513,1.1655011655011699e-08,4.54545454545455e-07,0,32901,0,1,0,0,0,0,0,0.5,3380,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,1.0,44316,0,12,0,0,24,1547,0,0,4,Southampton,Hull City,Man Utd,Chelsea,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Campbell,MID,ARS,5900000,0,0,0.0,0.0,0.0,0,4748,0,0,0,0,0,0,0,0.0,19,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,253,0,175,0,0,0,8,0,0,0,West Ham,Stoke,Everton,Man City,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emre,Can,MID,LIV,4900000,3,27,0.6923076923076921,1.41287284144427e-07,5.51020408163265e-06,0,55078,1,5,0,0,0,2,0,5.6,3045,-1,-1,27,1,0.9,0,4.3,0,0,3,0,0,1.9,61388,0,399,0,0,571,14304,1,0,108,Bournemouth,West Ham,Middlesbrough,Everton,Stoke,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Etienne,Capoue,MID,WAT,5100000,2,70,5.4,1.05882352941176e-06,1.37254901960784e-05,0,573560,1,20,0,0,0,5,0,14.0,24062,6,-1,70,-6,0.9,0,4.7,14,0,3,0,1,39.4,1878627,0,347,0,3,1129,52422,1,0,254,West Brom,Everton,Man City,Sunderland,Crystal Palace,5.7,7.2,4.9,6.7,5.7,6.0,6.3,6.5,5.2,4.8,7.6,6.3,6.1,6.5,4.5,6.0,7.8,5.9,4.8,6.1,6.1,5.0,6.2,5.1,5.1
Michael,Carrick,MID,MUN,4300000,0,5,0.12820512820512803,2.98151460942159e-08,1.16279069767442e-06,0,50033,0,2,0,0,0,0,0,1.2,2057,-2,0,5,2,0.3,0,1.3,0,0,0,0,0,1.3,48700,0,275,0,0,193,2345,0,0,36,Everton,Tottenham,Crystal Palace,West Brom,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andy,Carroll,FWD,WHU,6100000,0,2,0.0512820512820513,8.40689365279529e-09,3.2786885245901605e-07,0,270201,0,2,0,0,0,0,0,0.3,316,-4,1,2,4,0.0,0,0.0,0,0,0,0,0,1.3,30476,0,381,0,0,90,770,-1,0,7,Arsenal,Liverpool,Burnley,Hull City,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Carroll,MID,TOT,4300000,0,1,0.0256410256410256,5.963029218843171e-09,2.3255813953488398e-07,0,5444,0,0,0,0,0,0,0,0.2,201,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.2,3413,0,93,0,0,1,102,0,0,3,Swansea,Man Utd,Hull City,Burnley,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron,Carter-Vickers,DEF,TOT,4300000,0,0,0.0,0.0,0.0,0,1438,0,0,0,0,0,0,0,0.0,47,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.0,533,0,0,0,0,0,23,-1,0,0,Swansea,Man Utd,Hull City,Burnley,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig,Cathcart,DEF,WAT,4300000,0,6,0.153846153846154,3.5778175313058994e-08,1.3953488372093e-06,0,16400,1,7,0,0,0,0,0,1.4,368,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.2,3546,0,335,0,0,405,24,0,0,51,West Brom,Everton,Man City,Sunderland,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Lee,Cattermole,MID,SUN,4300000,0,3,0.0769230769230769,1.7889087656529497e-08,6.976744186046509e-07,0,5107,1,3,0,0,0,0,0,0.7,107,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.1,1435,0,246,0,0,175,24,0,0,17,Leicester,Swansea,Chelsea,Watford,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago,Cazorla,MID,ARS,7100000,0,38,0.9743589743589741,1.37233658360419e-07,5.35211267605634e-06,0,357538,2,5,0,0,0,2,0,5.4,5343,-4,0,38,4,0.0,0,0.0,5,0,4,0,2,1.9,329348,0,259,0,0,618,45,0,0,159,West Ham,Stoke,Everton,Man City,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5
Petr,Cech,GLK,ARS,5500000,2,42,3.2,5.81818181818182e-07,7.63636363636364e-06,0,256279,2,13,0,35,0,0,0,7.6,10285,0,0,42,0,0.4,0,2.3,0,0,4,0,0,16.6,206511,1,409,0,0,1170,7995,0,0,211,West Ham,Stoke,Everton,Man City,West Brom,4.2,3.7,2.8,2.9,3.3,3.3,3.4,3.4,3.7,3.2,2.8,3.3,3.4,4.0,3.0,3.6,2.6,4.4,3.9,3.4,3.0,3.1,2.5,4.4,3.6
,Cedric,DEF,SOU,4900000,8,37,4.1,8.367346938775509e-07,7.55102040816327e-06,0,67737,1,6,0,0,0,0,0,7.6,798,-1,0,37,1,0.9,0,4.3,7,0,4,0,0,2.0,98572,0,320,0,0,732,33976,0,0,186,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,4.9,4.5,5.4,4.3,5.4,5.2,3.5,3.6,4.9,4.4,6.0,3.4,5.6,4.4,4.2,4.0,6.1,5.2,4.6,4.3,3.6,5.2,4.7,4.4,5.5
Nacer,Chadli,MID,WBA,6300000,1,49,1.2564102564102602,1.9943019943019897e-07,7.777777777777781e-06,0,208531,1,10,0,0,0,4,0,7.8,5062,-2,0,49,2,0.0,0,0.3,8,0,1,0,2,2.4,274004,0,173,0,2,619,11203,0,0,151,Watford,Chelsea,Swansea,Man Utd,Arsenal,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,1.0,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1.0,0.6,0.6,0.6
Nathaniel,Chalobah,MID,CHE,4500000,0,7,0.179487179487179,3.98860398860399e-08,1.55555555555556e-06,0,533,0,0,0,0,0,0,0,1.6,51,0,0,7,0,0.1,0,0.3,0,0,0,0,1,0.0,732,0,0,0,0,56,9,0,0,25,Man City,West Brom,Sunderland,Crystal Palace,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Chamberlain,MID,ARS,5800000,2,28,0.7179487179487181,1.2378426171529602e-07,4.82758620689655e-06,0,98295,0,5,0,0,0,1,0,4.8,1455,-2,0,28,2,0.4,0,2.3,0,0,1,0,2,1.3,69395,0,186,0,0,463,1254,0,0,126,West Ham,Stoke,Everton,Man City,West Brom,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Calum,Chambers,DEF,MID,4400000,0,19,2.4,5.454545454545451e-07,4.31818181818182e-06,0,122579,3,12,0,0,0,1,0,4.3,2099,-1,0,19,1,0.2,0,1.0,0,0,1,0,0,3.0,96431,0,70,0,0,720,3843,0,0,139,Hull City,Southampton,Liverpool,Swansea,Burnley,2.1,2.3,3.2,1.8,1.8,1.7,1.9,2.3,3.1,2.1,2.0,2.3,2.6,3.0,1.9,1.5,2.3,2.4,2.4,2.9,2.2,1.6,1.8,2.3,2.9
