FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Gamez,DEF,NEW,4000000,0,9,0.42857142857142894,1.07142857142857e-07,2.25e-06,0,88828,0,0,0,0,0,0,0,2.3,16055,0,0,9,0,0.1,0,0.3,2,0,1,0,0,3.5,155343,0,0,0,0,97,19379,0,0,38,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.4
Dwight,Gayle,FWD,NEW,6100000,1,6,0.28571428571428603,4.68384074941452e-08,9.83606557377049e-07,0,94721,1,3,0,0,0,0,0,1.0,2909,-4,1,6,4,0.2,0,1.0,0,0,0,0,0,0.7,13510,0,0,0,0,180,527,-1,0,6,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.8
Kieran,Gibbs,DEF,WBA,5000000,1,9,0.42857142857142894,8.57142857142857e-08,1.8000000000000001e-06,0,9826,0,5,0,0,0,0,0,1.8,1733,0,0,9,0,0.5,0,2.7,0,0,1,0,0,0.4,16940,0,0,0,0,297,1286,0,0,50,Leicester,Southampton,Man City,Huddersfield,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,13.3
Olivier,Giroud,FWD,ARS,8300000,1,11,0.523809523809524,6.310958118187031e-08,1.32530120481928e-06,0,71569,0,1,0,0,0,1,0,1.3,5949,-2,0,11,2,0.1,0,1.0,0,0,0,0,0,1.3,23115,0,0,0,0,133,3074,0,0,47,Watford,Everton,Swansea,Man City,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.3,19.0
Connor,Goldson,DEF,BHA,3900000,0,0,0.0,0.0,0.0,0,19644,0,0,0,0,0,0,0,0.0,1947,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.6,8845,0,0,0,0,0,1857,-1,0,0,Everton,West Ham,Southampton,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho,Gomes,GLK,WAT,4500000,1,24,3.4,7.555555555555559e-07,5.333333333333329e-06,0,40091,0,12,0,15,0,0,0,5.3,6523,0,0,24,0,0.2,0,1.0,2,0,3,0,0,2.3,60032,0,0,0,0,630,1260,0,0,133,Arsenal,Chelsea,Stoke,Everton,West Ham,3.9,4.5,3.0,3.3,3.9,3.7,1.8,1.9,4.4,5.1,2.7,4.2,2.2,1.7,3.2,2.3,3.0,3.7,1.9,3.4,2.5,3.3,2.5,3.2,2.9,2.3,4.4,3.5,5.0,2.7,2.8,11.0
Joseph,Gomez,DEF,LIV,4500000,1,19,3.8,8.444444444444441e-07,4.2222222222222194e-06,0,70440,2,4,0,0,0,0,0,4.2,10235,0,0,19,0,0.2,0,0.7,2,0,2,0,1,1.9,115209,0,0,0,1,361,2760,0,0,97,Man Utd,Tottenham,Huddersfield,West Ham,Southampton,4.0,4.1,5.1,2.3,4.6,4.1,2.6,3.1,4.8,5.6,2.6,1.9,3.8,4.4,3.3,3.4,3.6,3.4,4.0,4.2,5.7,5.1,1.9,4.5,4.0,2.2,5.2,3.2,5.3,3.5,5.7,20.1
Dan,Gosling,MID,BOU,4900000,0,7,1.8,3.6734693877551e-07,1.4285714285714301e-06,0,2610,0,7,0,0,0,0,0,1.4,238,-1,0,7,1,0.2,0,1.0,0,0,0,0,0,0.1,1030,0,0,0,0,271,73,0,0,34,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,1.2,0.9,1.2,0.9,1.3,1.8,1.2,1.1,1.3,0.9,1.5,0.9,2.2,2.1,0.9,2.5,0.9,1.2,1.5,0.9,1.7,0.9,0.9,1.5,1.2,1.8,0.9,1.0,1.3,1.5,1.0,8.5
Yoan,Gouffran,MID,NEW,5000000,0,0,0.0,0.0,0.0,0,222,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,18,0,0,0,0,0,5,0,0,0,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,0,0.0,0.0,0.0,0,3459,0,0,0,0,0,0,0,0.0,100,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,107,0,0,0,0,0,3,0,0,0,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4300000,0,0,0.0,0.0,0.0,0,14342,0,0,0,0,0,0,0,0.0,1086,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.3,808,0,0,0,0,0,98,-1,0,0,Man City,Bournemouth,Watford,Leicester,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre,Gray,FWD,WAT,6300000,1,20,2.9,4.6031746031746e-07,3.17460317460317e-06,0,86517,1,5,0,0,0,1,0,3.2,9826,-2,0,20,2,0.6,0,3.7,2,0,3,0,1,1.5,50493,0,0,0,0,455,6436,0,0,49,Arsenal,Chelsea,Stoke,Everton,West Ham,2.9,3.1,2.8,3.4,2.8,2.7,1.5,1.4,3.1,4.3,1.5,3.0,2.2,1.4,2.6,1.4,2.9,3.4,1.4,2.3,2.8,2.0,1.8,2.7,2.6,1.4,2.8,3.0,3.4,1.9,2.3,19.7
Demarai,Gray,MID,LEI,5300000,3,12,0.5714285714285711,1.07816711590296e-07,2.26415094339623e-06,0,23540,0,4,0,0,0,0,0,2.3,1876,-2,0,12,2,0.5,0,2.7,0,0,1,0,1,0.5,8301,0,0,0,0,222,2118,0,0,41,West Brom,Swansea,Everton,Stoke,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.4,0.3,12.7
Robert,Green,GLK,HUD,4000000,0,0,0.0,0.0,0.0,0,776,0,0,0,0,0,0,0,0.0,418,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4640,0,0,0,0,0,1761,0,0,0,Swansea,Man Utd,Liverpool,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal,Gro?,MID,BHA,5700000,1,36,5.1,8.947368421052629e-07,6.31578947368421e-06,0,188407,1,9,0,0,0,2,0,6.3,67420,2,0,36,-2,0.6,0,3.7,5,0,2,0,2,14.2,837287,0,0,0,1,587,107124,0,0,137,Everton,West Ham,Southampton,Swansea,Stoke,7.6,3.9,6.0,6.9,7.1,2.7,7.5,7.1,4.6,5.5,6.2,4.9,5.7,4.6,7.6,4.0,6.1,5.8,7.6,3.9,6.8,7.6,5.1,3.4,7.6,6.6,5.7,5.0,5.0,5.4,3.0,48.2
Marko,Grujic,MID,LIV,4400000,0,1,0.0476190476190476,1.08225108225108e-08,2.2727272727272702e-07,0,10473,0,0,0,0,0,0,0,0.2,961,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.3,10014,0,0,0,0,6,676,0,0,4,Man Utd,Tottenham,Huddersfield,West Ham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Johann Berg,Gudmundsson,MID,BUR,5000000,0,10,1.7,3.4e-07,2e-06,0,2372,0,4,0,0,0,0,0,2.0,279,0,0,10,0,0.1,0,0.7,0,0,1,0,0,0.1,1663,0,0,0,0,370,189,0,0,36,West Ham,Man City,Newcastle,Southampton,Swansea,1.7,0.8,1.2,1.5,1.1,2.0,1.3,1.1,0.8,1.1,0.9,0.8,0.8,1.1,1.1,1.6,0.8,1.1,0.8,2.0,0.8,1.6,0.9,0.8,1.0,1.4,1.3,0.9,1.2,0.8,1.5,9.2
Idrissa,Gueye,MID,EVE,4900000,2,13,1.9,3.87755102040816e-07,2.6530612244897998e-06,0,36892,2,9,0,0,0,0,0,2.6,3136,-1,1,13,1,0.4,0,2.0,0,0,1,0,0,1.1,18510,0,0,0,0,604,2111,-1,0,103,Brighton,Arsenal,Leicester,Watford,Crystal Palace,1.0,2.7,1.0,1.0,1.5,1.4,2.4,1.4,1.0,1.0,1.7,1.3,1.0,1.2,1.0,1.3,1.6,1.9,1.0,1.9,1.3,1.1,1.8,1.0,1.0,1.7,1.9,1.8,1.0,1.2,1.0,17.7
Ilkay,Gundogan,MID,MCI,5400000,1,2,0.0952380952380952,1.7636684303351e-08,3.7037037037037e-07,0,16828,0,0,0,0,0,0,0,0.4,1311,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0.3,10482,0,0,0,0,30,2849,0,0,8,Stoke,Burnley,West Brom,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
Florent,Hadergjonaj,DEF,HUD,4500000,0,1,0.0476190476190476,1.05820105820106e-08,2.22222222222222e-07,0,179,0,0,0,0,0,0,0,0.2,30,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.0,245,0,0,0,0,1,25,0,0,3,Swansea,Man Utd,Liverpool,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Massadio,Haidara,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,44363,0,0,0,0,0,0,0,0.0,4161,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.9,10870,0,0,0,0,0,286,0,0,0,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0.0,0.0,0.0,0,179,0,0,0,0,0,0,0,0.0,39,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,256,0,0,0,0,0,57,0,0,0,Burnley,Brighton,Crystal Palace,Liverpool,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hamer,GLK,LEI,4400000,0,0,0.0,0.0,0.0,0,1093,0,0,0,0,0,0,0,0.0,104,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,333,0,0,0,0,0,43,0,0,0,West Brom,Swansea,Everton,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,Hanley,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,64406,0,0,0,0,0,0,0,0.0,4556,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.8,5413,0,0,0,0,0,34,0,0,0,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,1795,0,0,0,0,0,0,0,0.2,76,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,1304,0,0,0,0,20,5,0,0,6,Leicester,Southampton,Man City,Huddersfield,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Joe,Hart,GLK,WHU,4400000,6,22,3.1,7.045454545454549e-07,5e-06,0,225292,0,13,0,15,0,0,0,4.9,20155,-1,1,22,1,1.0,0,4.3,0,0,3,0,0,8.6,53422,0,0,0,0,630,9798,-1,0,128,Burnley,Brighton,Crystal Palace,Liverpool,Watford,2.0,4.6,2.8,4.3,3.0,3.4,1.6,1.6,3.1,4.6,1.6,4.0,1.6,2.6,4.4,2.0,4.1,4.6,1.9,3.5,1.6,2.2,3.5,3.1,3.6,2.1,4.2,1.6,2.6,1.6,3.8,9.5
Isaac,Hayden,MID,NEW,4500000,1,12,1.7,3.7777777777777797e-07,2.66666666666667e-06,0,9457,3,5,0,0,0,0,0,2.7,1360,0,0,12,0,0.3,0,1.3,0,0,2,0,0,0.3,12040,0,0,0,0,465,1648,0,0,49,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,1.2,1.6,1.0,1.8,0.8,0.8,0.8,1.2,1.6,1.9,0.8,0.8,0.8,1.5,0.8,1.4,0.8,1.1,1.3,0.8,1.0,0.8,1.0,1.1,1.2,0.9,2.3,1.1,1.3,1.1,1.0,17.5
Eden,Hazard,MID,CHE,10600000,2,5,0.23809523809523803,2.2461814914645096e-08,4.71698113207547e-07,0,102464,0,1,0,0,0,0,0,0.5,15059,1,-1,5,-1,0.1,0,1.3,0,0,0,0,0,4.6,237110,0,0,0,0,121,88525,1,0,15,Crystal Palace,Watford,Bournemouth,Man Utd,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.7
Tom,Heaton,GLK,BUR,4900000,0,8,0.38095238095238104,7.77453838678328e-08,1.63265306122449e-06,0,280092,0,4,0,8,0,0,0,1.6,23057,-1,0,8,1,0.0,0,0.0,0,0,0,0,0,3.1,17826,0,0,0,0,305,81,0,0,48,West Ham,Man City,Newcastle,Southampton,Swansea,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.3
Michael,Hefele,DEF,HUD,4300000,0,1,0.0476190476190476,1.10741971207087e-08,2.3255813953488398e-07,0,6583,0,0,0,0,0,0,0,0.2,766,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.1,2025,0,0,0,0,1,27,0,0,4,Swansea,Man Utd,Liverpool,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4800000,1,33,4.7,9.791666666666669e-07,6.875e-06,0,417420,0,7,0,0,0,1,0,6.7,115771,3,1,33,-3,0.6,0,2.7,5,0,3,0,0,25.2,1213282,0,0,0,1,596,13658,-1,0,130,Leicester,Southampton,Man City,Huddersfield,Chelsea,3.5,6.4,4.3,5.4,5.1,6.3,6.4,6.6,5.8,3.8,5.0,4.5,6.0,7.0,4.0,7.0,3.9,3.7,5.8,5.6,6.4,6.8,5.5,4.4,5.7,4.8,3.3,6.8,4.4,5.1,5.8,27.1
Tomer,Hemed,FWD,BHA,5000000,0,26,4.3,8.6e-07,5.2e-06,0,122196,0,3,0,0,0,2,0,5.2,31308,0,0,26,0,0.7,0,3.7,5,0,2,0,1,2.1,199694,0,0,0,0,435,7263,0,0,81,Everton,West Ham,Southampton,Swansea,Stoke,0.0,0.0,4.3,4.3,6.4,2.5,6.3,6.4,3.2,4.1,4.7,4.4,3.6,3.1,6.4,3.3,3.9,4.1,6.4,4.1,4.2,6.4,4.1,3.0,6.0,4.9,4.8,3.6,3.7,4.8,3.1,23.7
Jordan,Henderson,MID,LIV,5500000,2,20,3.3,6e-07,3.63636363636364e-06,0,60819,1,11,0,0,0,1,0,3.6,11623,0,0,20,0,0.7,0,3.7,2,0,2,0,0,2.1,75671,0,0,0,0,540,10566,0,0,100,Man Utd,Tottenham,Huddersfield,West Ham,Southampton,2.8,2.7,3.6,1.8,3.2,3.3,1.7,1.6,4.9,3.9,2.5,1.6,4.0,4.3,2.4,2.6,3.8,2.1,2.6,2.8,4.9,4.3,1.6,2.6,3.0,2.7,4.8,1.8,4.0,2.8,4.2,30.3
Jeff,Hendrick,MID,BUR,5400000,9,16,0.7619047619047621,1.41093474426808e-07,2.96296296296296e-06,0,5216,0,3,0,0,0,1,0,3.0,885,-1,0,16,1,0.7,0,4.0,1,0,2,0,0,0.2,6499,0,0,0,0,340,5585,0,0,50,West Ham,Man City,Newcastle,Southampton,Swansea,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16.8
Wayne,Hennessey,GLK,CRY,4400000,1,19,2.7,6.13636363636364e-07,4.31818181818182e-06,0,42306,0,17,0,28,0,0,0,4.2,5377,-1,1,19,1,0.4,0,1.7,3,0,0,0,0,1.2,20069,0,0,0,0,630,350,-1,0,124,Chelsea,Newcastle,West Ham,Tottenham,Everton,0.0,2.1,3.6,3.2,2.5,2.9,2.5,2.6,2.8,2.3,1.6,2.9,3.6,1.6,3.3,2.3,1.4,1.9,2.7,1.8,1.9,1.9,2.8,2.7,3.0,2.1,3.6,3.6,2.2,2.2,3.2,19.7
Ander,Herrera,MID,MUN,5200000,1,5,0.23809523809523803,4.57875457875458e-08,9.615384615384609e-07,0,161101,1,2,0,0,0,0,0,1.0,6311,-3,0,5,3,0.1,0,0.7,0,0,0,0,0,1.6,15500,0,0,0,0,130,3533,0,0,30,Liverpool,Huddersfield,Tottenham,Chelsea,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.6
Wesley,Hoedt,DEF,SOU,5000000,0,10,0.47619047619047605,9.52380952380952e-08,2e-06,0,1704,0,3,0,0,0,0,0,2.0,651,0,0,10,0,0.6,0,3.0,1,0,1,0,0,0.1,3831,0,0,0,0,270,176,0,0,60,Newcastle,West Brom,Brighton,Burnley,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.2
Jonathan,Hogg,MID,HUD,4400000,2,6,0.28571428571428603,6.49350649350649e-08,1.36363636363636e-06,0,8128,0,3,0,0,0,0,0,1.4,4577,-1,0,6,1,0.5,0,2.0,0,0,1,0,0,0.5,28288,0,0,0,0,168,19400,0,0,47,Swansea,Man Utd,Liverpool,West Brom,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.1
Pierre-Emile,H?jbjerg,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,13792,0,0,0,0,0,0,0,0.0,1101,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,11486,0,0,0,0,0,1106,0,0,0,Newcastle,West Brom,Brighton,Burnley,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob,Holding,DEF,ARS,4700000,6,6,0.28571428571428603,6.0790273556231e-08,1.27659574468085e-06,0,80074,1,7,0,0,0,0,0,1.3,2779,-3,0,6,3,0.4,0,2.0,0,0,1,0,0,0.9,12641,0,0,0,0,246,4941,0,0,60,Watford,Everton,Swansea,Man City,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,9.9
Jose,Holebas,DEF,WAT,5000000,7,23,3.8,7.6e-07,4.6e-06,0,27547,1,12,0,0,0,0,0,4.6,2139,0,0,23,0,0.5,0,2.3,3,0,2,0,2,0.6,26481,0,0,0,0,540,1100,0,0,127,Arsenal,Chelsea,Stoke,Everton,West Ham,4.6,5.2,3.5,3.9,4.6,4.3,2.2,2.3,5.1,5.7,3.3,4.9,2.6,2.1,3.8,2.8,3.6,4.4,2.3,4.0,3.0,3.9,3.0,3.8,3.5,2.7,5.1,4.0,5.7,3.3,3.4,31.7
Mason,Holgate,DEF,EVE,4400000,0,5,0.23809523809523803,5.4112554112554095e-08,1.13636363636364e-06,0,56055,0,4,0,0,0,0,0,1.1,5812,-1,0,5,1,0.2,0,0.7,0,0,0,0,0,0.9,31893,0,0,0,0,270,611,0,0,31,Brighton,Arsenal,Leicester,Watford,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13.0
Mark,Hudson,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,14380,0,0,0,0,0,0,0,0.0,752,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,816,0,0,0,0,0,56,0,0,0,Swansea,Man Utd,Liverpool,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,Hughes,MID,WAT,4700000,0,0,0.0,0.0,0.0,0,9888,0,0,0,0,0,0,0,0.0,586,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1069,0,0,0,0,0,276,0,0,0,Arsenal,Chelsea,Stoke,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uwe,Hunemeier,DEF,BHA,3900000,0,0,0.0,0.0,0.0,0,187667,0,0,0,0,0,0,0,0.0,20652,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,6.2,152897,0,0,0,0,0,21864,0,0,0,Everton,West Ham,Southampton,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Huth,DEF,LEI,4900000,0,0,0.0,0.0,0.0,0,3644,0,0,0,0,0,0,0,0.0,321,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,903,0,0,0,0,0,36,0,0,0,West Brom,Swansea,Everton,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4900000,1,13,2.2,4.4897959183673497e-07,2.6530612244897998e-06,0,20477,0,3,0,0,0,0,0,2.7,4112,-1,0,13,1,0.7,0,3.3,0,0,0,0,2,0.6,25899,0,0,0,0,292,2615,0,0,52,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,1.6,1.1,1.6,1.3,1.8,2.4,1.7,1.6,1.8,1.1,2.1,1.1,3.0,2.8,1.1,3.2,1.1,1.7,2.1,1.3,2.3,1.3,1.2,2.0,1.6,2.4,1.1,1.4,1.7,2.1,1.4,23.7
