FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Saido,Berahino,FWD,STK,6000000,0,26,1.8807435738273697e-27,3.1345726230456102e-34,4.33333333333333e-06,0,0,1,13,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,4,0,0,0.6,0,0,0,0,0,963,0,0,0,50,Everton,Arsenal,West Brom,Man Utd,Newcastle,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
Steven,Berghuis,MID,WAT,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Liverpool,Bournemouth,Brighton,Southampton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bernardo Silva,MID,MCI,8000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,Brighton,Everton,Bournemouth,Liverpool,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Bertrand,DEF,SOU,5500000,0,123,3.2368421052631597,5.88516746411483e-07,2.23636363636364e-05,0,0,3,36,0,0,0,2,0,0,0,0,0,123,0,0,0,0,9,0,12,0,5,15.6,0,0,0,0,0,2507,0,0,0,575,Swansea,West Ham,Huddersfield,Watford,Crystal Palace,4.0,4.3,4.0,3.3,3.7,3.3,3.6,4.6,3.6,4.0,3.9,2.5,4.6,2.9,1.8,4.1,2.8,2.9,4.6,2.7,2.6,4.3,2.6,3.4,4.6,2.9,3.1,3.2,4.3,4.0,3.3,3.7,3.5,3.6,2.2,2.4,4.0,3.6,121.5
Muhamed,Besic,MID,EVE,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,Stoke,Man City,Chelsea,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philip,Billing,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Southampton,West Ham,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daley,Blind,DEF,MUN,5500000,0,98,2.5789473684210495,4.6889952153109996e-07,1.78181818181818e-05,0,0,2,17,0,0,0,1,0,0,0,0,0,98,0,0,0,0,14,0,9,0,2,1.4,0,0,0,0,0,1830,0,0,0,525,West Ham,Swansea,Leicester,Stoke,Everton,3.2,2.4,2.0,2.6,3.7,2.6,3.1,1.7,3.2,2.4,2.0,3.7,3.7,1.8,2.5,2.6,1.7,2.1,1.5,2.8,3.1,3.2,3.1,2.3,1.9,3.7,3.2,2.6,2.6,2.2,2.7,2.9,2.1,2.6,1.3,3.0,3.2,2.3,108.2
,Bojan,MID,STK,5500000,0,30,1.0850443695157899e-26,1.97280794457416e-33,5.45454545454545e-06,0,0,1,12,0,0,0,3,0,0,0,0,0,30,0,0,1,0,4,0,0,0,0,0.1,0,0,0,0,0,475,0,0,0,93,Everton,Arsenal,West Brom,Man Utd,Newcastle,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1
Yannick,Bolasie,MID,EVE,6500000,0,45,1.0172290964210499e-23,1.5649678406477698e-30,6.923076923076919e-06,0,0,3,14,0,0,0,1,0,0,0,0,0,45,0,0,0,0,3,0,3,0,4,0.1,0,0,0,0,0,1048,0,0,0,172,Stoke,Man City,Chelsea,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8
Gaetan,Bong,DEF,BHA,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Man City,Leicester,Watford,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artur,Boruc,GLK,BOU,4500000,0,120,3.15789473684211,7.01754385964912e-07,2.66666666666667e-05,0,0,2,63,0,115,0,0,0,0,0,0,0,120,0,0,0,0,7,0,9,0,0,5.4,0,0,0,2,0,3150,0,0,0,657,West Brom,Watford,Man City,Arsenal,Brighton,2.8,3.1,3.5,3.4,4.5,3.9,2.7,2.6,3.5,3.4,3.9,4.5,3.2,3.7,4.1,3.5,2.5,3.0,2.8,4.2,4.5,3.9,4.0,3.6,2.8,4.1,3.9,4.5,2.1,3.2,3.5,2.5,4.1,2.4,3.1,3.5,3.8,3.1,82.4
Sofiane,Boufal,MID,SOU,6000000,0,40,2.89345165204211e-27,4.82241942007017e-34,6.66666666666667e-06,0,0,5,22,0,0,0,1,0,0,0,0,0,40,0,0,0,0,1,0,3,0,1,0.2,0,0,0,0,0,1104,0,0,0,160,Swansea,West Ham,Huddersfield,Watford,Crystal Palace,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6
,Brad Smith,DEF,BOU,4000000,0,4,2.8934516520421e-28,7.233629130105258e-35,1e-06,0,0,1,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,269,0,0,0,35,West Brom,Watford,Man City,Arsenal,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6
Robbie,Brady,MID,BUR,5500000,0,39,2.82111536074105e-27,5.12930065589283e-34,7.09090909090909e-06,0,0,1,11,0,0,0,1,0,0,0,0,0,39,0,0,0,0,4,0,1,0,3,0.4,0,0,0,0,0,719,0,0,0,143,Chelsea,West Brom,Tottenham,Crystal Palace,Liverpool,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6
Claudio,Bravo,GLK,MCI,5000000,0,73,1.92105263157895,3.84210526315789e-07,1.4599999999999999e-05,0,0,0,26,0,33,0,0,0,0,0,0,0,73,0,0,0,0,3,0,6,0,0,0.9,0,0,0,1,0,1968,0,0,0,366,Brighton,Everton,Bournemouth,Liverpool,Watford,2.4,2.5,1.0,1.3,1.1,2.1,1.3,2.0,1.8,1.3,2.0,1.0,2.4,2.0,2.1,1.1,1.5,1.5,1.0,2.4,1.7,1.4,1.0,2.7,1.6,1.4,1.2,1.6,1.6,1.7,2.7,2.2,1.4,1.2,1.9,1.7,2.7,1.7,28.9
Miguel,Britos,DEF,WAT,4500000,0,71,1.8684210526315799,4.1520467836257297e-07,1.5777777777777803e-05,0,0,6,36,0,0,0,1,0,0,0,0,0,71,0,0,0,0,8,0,6,0,2,0.5,0,0,0,0,0,2280,0,0,2,413,Liverpool,Bournemouth,Brighton,Southampton,Man City,1.3,0.9,2.7,1.6,1.6,1.4,1.2,1.9,1.2,2.0,2.1,2.0,2.3,1.4,1.4,1.4,1.6,2.7,2.3,1.2,1.8,1.2,2.0,0.9,1.6,1.6,1.6,2.4,1.6,1.5,1.0,1.0,1.7,2.3,2.0,1.1,2.7,1.1,90.9
Leon,Britton,MID,SWA,4500000,0,32,2.31476132163368e-27,5.143914048074849e-34,7.11111111111111e-06,0,0,3,24,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,5,0,0,0.2,0,0,0,0,0,1163,0,0,0,200,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2
Isaiah,Brown,MID,BHA,5500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Man City,Leicester,Watford,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bruno,DEF,BHA,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,Man City,Leicester,Watford,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris,Brunt,MID,WBA,5500000,0,99,2.6052631578947403,4.7368421052631595e-07,1.8e-05,0,0,5,37,0,0,0,3,0,0,0,0,0,99,0,0,0,0,11,0,4,0,4,0.1,0,0,0,0,0,2477,0,0,0,462,Bournemouth,Burnley,Stoke,Brighton,West Ham,0.0,2.1,2.5,3.2,1.8,1.3,2.8,2.0,1.8,1.9,3.2,2.1,1.3,3.7,2.3,1.9,1.4,2.0,2.0,2.3,1.7,1.4,3.7,1.8,1.4,2.3,1.6,3.7,2.3,2.5,2.0,2.6,2.4,1.5,1.9,3.2,1.7,1.8,153.1
Harry,Bunn,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Southampton,West Ham,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Butland,GLK,STK,5000000,0,20,1.4467258260210498e-27,2.8934516520421097e-34,4e-06,0,0,0,8,0,17,0,0,0,0,0,0,0,20,0,0,0,0,2,0,2,0,0,2.2,0,0,0,0,0,450,0,0,0,104,Everton,Arsenal,West Brom,Man Utd,Newcastle,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2
Sam,Byram,DEF,WHU,4500000,0,29,2.09775244773053e-27,4.66167210606784e-34,6.444444444444439e-06,0,0,5,27,0,0,0,0,0,0,0,0,0,29,0,0,0,0,2,0,3,0,1,0.3,0,0,0,0,0,1249,0,0,1,198,Man Utd,Southampton,Newcastle,Huddersfield,West Brom,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4
Willy,Caballero,GLK,CHE,5000000,0,64,4.62952264326737e-27,9.259045286534739e-34,1.28e-05,0,0,0,13,0,31,0,0,0,0,0,0,0,64,0,0,0,0,1,0,6,0,0,0.2,0,0,0,1,0,1452,0,0,0,295,Burnley,Tottenham,Everton,Leicester,Arsenal,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8
Yohan,Cabaye,MID,CRY,5500000,0,91,2.3947368421052597,4.3540669856459293e-07,1.65454545454545e-05,0,0,7,41,0,0,0,4,0,0,0,0,0,91,0,0,1,0,6,0,7,0,4,0.6,0,0,0,0,0,2125,0,0,0,411,Huddersfield,Liverpool,Swansea,Burnley,Southampton,0.0,1.2,2.1,1.9,2.0,1.2,1.3,1.8,3.0,1.6,1.2,2.0,2.2,3.0,1.6,2.2,2.5,1.7,1.6,1.4,1.6,1.6,2.3,1.2,1.2,3.4,1.6,1.5,1.8,1.4,3.0,1.6,1.8,3.4,2.0,2.2,1.7,2.0,146.8
Gary,Cahill,DEF,CHE,6500000,0,178,4.684210526315789,7.20647773279352e-07,2.7384615384615398e-05,0,0,5,29,0,0,0,6,0,0,0,0,0,178,0,0,0,0,15,0,17,0,0,15.9,0,1,0,0,0,3296,0,0,0,778,Burnley,Tottenham,Everton,Leicester,Arsenal,6.4,4.8,6.6,4.0,6.6,5.8,6.0,5.8,5.6,3.4,5.6,5.1,4.4,6.5,6.6,5.8,5.8,6.6,5.8,6.6,6.6,5.8,5.0,5.8,4.3,4.7,6.0,4.6,5.1,6.6,5.5,5.7,6.6,5.8,6.6,5.7,5.3,5.8,133.3
,Callum Wilson,FWD,BOU,6000000,0,63,1.42412073498947e-23,2.37353455831579e-30,1.05e-05,0,0,0,25,0,0,0,6,0,0,0,0,0,63,0,0,0,0,2,0,6,0,1,0.0,0,0,0,0,0,1361,0,0,0,170,West Brom,Watford,Man City,Arsenal,Brighton,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2
Dominic,Calvert-Lewin,FWD,EVE,5000000,0,17,0.447368421052632,8.947368421052631e-08,3.4e-06,0,0,1,7,0,0,0,1,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0.4,0,0,0,0,0,347,0,0,0,46,Stoke,Man City,Chelsea,Tottenham,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.0,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.6,0.6,0.2,0.2,14.1
Geoff,Cameron,DEF,STK,4500000,0,58,1.5263157894736799,3.39181286549708e-07,1.28888888888889e-05,0,0,1,25,0,0,0,0,0,0,0,0,0,58,0,0,0,0,5,0,6,0,1,0.4,0,0,0,0,0,1629,0,0,0,340,Everton,Arsenal,West Brom,Man Utd,Newcastle,1.5,1.4,0.9,1.0,1.9,1.1,1.4,0.9,0.8,0.8,0.8,1.9,1.2,0.9,1.3,0.8,1.0,1.5,1.1,1.9,0.9,2.2,0.8,2.2,1.0,0.8,2.2,0.8,1.2,1.1,1.8,1.1,1.0,1.2,1.3,0.8,1.5,1.0,69.6
Emre,Can,MID,LIV,5000000,0,104,2.7368421052631597,5.47368421052632e-07,2.08e-05,0,0,6,28,0,0,0,5,0,0,0,0,0,104,0,0,0,0,12,0,9,0,2,7.0,0,0,0,0,0,2371,0,0,0,436,Watford,Crystal Palace,Arsenal,Man City,Burnley,2.4,2.5,1.8,1.5,2.8,2.1,3.4,2.2,1.4,3.9,1.5,2.5,2.3,2.1,3.4,2.5,2.5,2.2,1.4,2.5,2.7,2.3,2.0,2.0,3.4,1.8,2.0,2.0,3.9,1.7,3.0,1.9,1.9,2.7,2.0,2.7,1.8,3.9,155.3
Etienne,Capoue,MID,WAT,5500000,0,131,3.44736842105263,6.26794258373206e-07,2.38181818181818e-05,0,0,5,60,0,0,0,7,0,0,0,0,0,131,0,0,0,0,14,0,7,0,2,8.0,0,0,0,0,0,3204,0,0,0,544,Liverpool,Bournemouth,Brighton,Southampton,Man City,3.0,3.2,4.9,2.8,2.9,2.9,2.8,2.6,2.6,3.8,2.8,2.9,4.3,3.1,2.7,3.3,2.8,4.9,4.3,3.7,3.6,2.3,3.5,3.0,3.1,3.3,2.2,3.5,3.5,2.0,2.3,3.8,4.0,4.3,3.5,2.1,4.9,2.5,178.7
Michael,Carrick,MID,MUN,4500000,0,42,3.03812423464421e-27,6.75138718809825e-34,9.33333333333333e-06,0,0,2,14,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,5,0,0,1.3,0,0,0,0,0,1601,0,0,0,297,West Ham,Swansea,Leicester,Stoke,Everton,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5
Andy,Carroll,FWD,WHU,6000000,0,69,1.81578947368421,3.02631578947368e-07,1.15e-05,0,0,3,27,0,0,0,7,0,0,0,0,0,69,0,0,0,0,6,0,3,0,2,0.1,0,0,0,0,0,1312,0,0,0,256,Man Utd,Southampton,Newcastle,Huddersfield,West Brom,0.0,0.0,0.0,0.0,0.0,1.5,1.7,1.3,2.6,1.2,1.3,1.3,1.4,0.9,1.3,1.1,1.3,1.3,2.6,1.1,1.1,1.7,2.3,1.5,1.5,2.3,1.6,1.0,1.3,1.7,1.3,1.5,0.9,1.7,0.9,1.6,1.1,1.1,119.2
Tom,Carroll,MID,SWA,4500000,0,52,1.3684210526315799,3.04093567251462e-07,1.15555555555556e-05,0,0,1,18,0,0,0,1,0,0,0,0,0,52,0,0,0,0,4,0,5,0,2,6.9,0,0,0,0,0,1389,0,0,0,243,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,0.7,0.7,0.7,1.9,0.7,1.0,0.7,1.9,0.9,0.7,1.9,0.7,0.9,0.7,0.7,0.8,0.7,0.7,0.8,0.7,0.8,0.7,1.7,0.7,0.7,0.7,1.0,1.7,0.7,1.7,0.8,0.7,0.7,0.8,0.7,0.7,0.7,0.9,61.0
Craig,Cathcart,DEF,WAT,4500000,0,31,1.1212125151663198e-26,2.49158336703626e-33,6.88888888888889e-06,0,0,3,21,0,0,0,0,0,0,0,0,0,31,0,0,0,0,3,0,2,0,1,0.0,0,0,0,0,0,1162,0,0,0,183,Liverpool,Bournemouth,Brighton,Southampton,Man City,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2
Santiago,Cazorla,MID,ARS,7000000,0,38,8.589934592e-24,1.2271335131428599e-30,5.4285714285714306e-06,0,0,2,5,0,0,0,2,0,0,0,0,0,38,0,0,0,0,5,0,4,0,2,0.0,0,0,0,0,0,618,0,0,0,159,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8
Petr,Cech,GLK,ARS,5500000,0,134,3.52631578947368,6.41148325358852e-07,2.4363636363636398e-05,0,0,2,37,0,115,0,0,0,0,0,0,0,134,0,0,0,0,2,0,12,0,0,5.7,0,1,0,0,0,3097,0,0,0,660,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,3.3,4.1,2.8,2.8,3.3,4.0,5.0,3.0,0.0,4.5,3.4,3.8,3.7,5.0,3.7,4.1,4.2,5.0,3.5,4.1,3.3,4.0,2.1,4.8,3.8,5.0,3.1,4.1,4.4,3.7,2.6,4.8,4.8,4.4,4.8,3.0,4.4,4.4,82.0
,Cedric,DEF,SOU,5000000,0,102,2.6842105263157903,5.368421052631579e-07,2.0399999999999998e-05,0,0,7,36,0,0,0,0,0,0,0,0,0,102,0,0,0,0,11,0,11,0,3,13.6,0,0,0,0,0,2515,0,0,0,584,Swansea,West Ham,Huddersfield,Watford,Crystal Palace,3.0,3.3,3.3,2.5,2.8,2.5,2.8,3.8,2.7,3.3,3.0,1.8,3.8,2.2,1.3,3.2,2.1,2.2,3.8,2.0,1.9,3.3,1.9,2.5,3.8,2.2,2.3,2.4,3.3,3.3,2.5,2.8,2.6,2.7,1.6,1.8,3.3,2.7,139.6
Nacer,Chadli,MID,WBA,6000000,0,110,3.9784960215578895e-26,6.63082670259649e-33,1.8333333333333302e-05,0,0,2,32,0,0,0,5,0,0,0,0,0,110,0,0,0,0,8,0,6,0,6,0.9,0,0,0,0,0,2135,0,0,0,359,Bournemouth,Burnley,Stoke,Brighton,West Ham,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.7
Nathaniel,Chalobah,MID,WAT,4500000,0,12,8.68035495612632e-28,1.92896776802807e-34,2.66666666666667e-06,0,0,2,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2.3,0,0,0,0,0,167,0,0,0,54,Liverpool,Bournemouth,Brighton,Southampton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9
,Chamberlain,MID,ARS,6000000,0,83,6.00391217798737e-27,1.0006520296645599e-33,1.3833333333333301e-05,0,0,1,22,0,0,0,2,0,0,0,0,0,83,0,0,0,0,3,0,4,0,7,3.4,0,0,0,0,0,1564,0,0,0,393,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.5
Calum,Chambers,DEF,ARS,5000000,0,83,6.00391217798737e-27,1.2007824355974699e-33,1.66e-05,0,0,4,37,0,0,0,2,0,0,0,0,0,83,0,0,0,0,7,0,7,0,1,0.5,0,0,0,0,0,2250,0,0,0,499,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
,Chicharito,FWD,WHU,7000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,0,0,0,0,0,0,0,0,0,0,Man Utd,Southampton,Newcastle,Huddersfield,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
