FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Nabil,Bentaleb,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,4063,0,0,0,0,0,0,0,0.0,32,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,432,0,29,0,0,0,8,0,0,0,Man Utd,Hull City,Burnley,Southampton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saido,Berahino,FWD,WBA,6000000,0,6,1.5,2.5e-07,1e-06,0,42694,1,2,0,0,0,0,0,1.0,345,-5,0,6,5,0.0,0,0.0,0,0,2,0,0,0.4,10408,0,226,0,0,243,87,0,0,-3,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.8,1.3,1.0,0.9,0.8,1.5,0.8,1.3,0.9,0.9,1.1,1.2,1.1,0.8,0.8,0.8,0.9,1.1,1.3,1.2,1.4,0.8,0.9,1.2
Steven,Berghuis,MID,WAT,5000000,0,0,0.0,0.0,0.0,0,72,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,26,0,55,0,0,0,1,0,0,0,Everton,Man City,Sunderland,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bernardo,DEF,MID,4400000,0,0,0.0,0.0,0.0,0,618,0,0,0,0,0,0,0,0.0,20,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,311,0,0,0,0,0,16,0,0,0,Southampton,Liverpool,Swansea,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Bertrand,DEF,SOU,5400000,1,38,4.2,7.77777777777778e-07,7.037037037037041e-06,0,39226,2,9,0,0,0,0,0,7.0,1216,-1,0,38,1,0.8,0,4.3,3,0,5,0,1,1.2,48088,0,415,0,1,797,4857,0,0,166,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,5.1,5.2,4.2,5.6,5.6,3.6,3.6,5.1,4.3,6.1,3.3,5.8,4.2,4.5,3.7,6.3,5.5,4.6,4.6,3.5,5.7,4.6,4.3,5.9
Muhamed,Besic,MID,EVE,4400000,0,0,0.0,0.0,0.0,0,1055,0,0,0,0,0,0,0,0.0,30,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,350,0,75,0,0,0,11,0,0,0,Watford,Arsenal,Liverpool,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daley,Blind,DEF,MUN,5500000,0,47,4.7,8.54545454545455e-07,8.54545454545455e-06,0,237294,0,10,0,0,0,0,0,8.4,39044,0,1,47,0,0.1,0,0.3,9,0,4,0,2,7.4,372897,0,477,0,1,837,2709,-1,0,258,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,6.2,5.8,5.8,5.7,5.6,5.9,7.0,6.2,6.3,3.7,6.0,5.1,7.0,5.6,5.5,6.2,6.5,4.4,5.4,4.7,5.7,6.4,4.9,6.1
Hiram,Boateng,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,481,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,445,0,0,0,0,0,20,0,0,0,Hull City,Man Utd,Chelsea,Watford,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bojan,MID,STK,5600000,0,20,0.47619047619047605,8.50340136054422e-08,3.5714285714285697e-06,0,98358,1,9,0,0,0,2,0,3.6,1471,-4,0,20,4,0.0,1,0.0,2,0,0,0,0,0.9,42823,0,360,0,0,363,143,0,0,61,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Yannick,Bolasie,MID,EVE,5900000,2,45,3.2,5.42372881355932e-07,7.6271186440677996e-06,0,345750,3,14,0,0,0,1,0,7.5,86603,-1,1,45,1,0.3,0,2.0,3,0,3,0,4,3.6,291401,0,469,0,0,1048,964,-1,0,172,Watford,Arsenal,Liverpool,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,3.6,2.5,2.0,2.2,3.8,2.5,4.4,1.6,3.1,3.3,1.6,2.3,4.4,4.2,1.8,2.7,2.3,3.6,1.6
Wilfried,Bony,FWD,STK,7300000,0,28,3.1,4.2465753424657504e-07,3.83561643835616e-06,0,113780,1,12,0,0,0,2,0,3.8,11417,-2,0,28,2,0.0,0,0.3,3,0,3,0,0,1.0,110992,0,249,0,1,677,355,0,0,90,Arsenal,Southampton,Leicester,Liverpool,Chelsea,3.1,3.3,3.9,3.0,2.5,3.1,3.2,2.9,3.5,3.0,3.3,2.6,2.8,3.6,2.7,3.0,2.9,3.8,4.0,3.8,3.7,2.5,2.7,2.7
Fabio,Borini,FWD,SUN,5100000,0,4,0.0952380952380952,1.8674136321195098e-08,7.843137254901959e-07,0,67086,0,2,0,0,0,0,0,0.8,372,-4,1,4,4,0.0,0,0.0,0,0,1,0,0,0.5,5843,0,280,0,0,153,76,-1,0,11,Swansea,Chelsea,Watford,Man Utd,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron,Borthwick-Jackson,DEF,MUN,4400000,0,0,0.0,0.0,0.0,0,2905,0,0,0,0,0,0,0,0.0,22,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,81,0,123,0,0,0,4,0,0,0,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artur,Boruc,GLK,BOU,4600000,1,41,3.4,7.391304347826091e-07,8.91304347826087e-06,0,144817,1,19,0,35,0,0,0,8.9,8220,1,0,41,-1,0.1,0,0.3,1,0,3,0,0,7.0,199737,0,281,1,1,1080,3297,0,0,217,Burnley,Leicester,Southampton,Chelsea,Swansea,2.3,3.9,4.8,2.3,2.9,4.8,3.2,4.2,4.2,2.4,3.5,3.1,2.1,5.1,4.0,2.9,3.5,3.7,2.5,3.9,2.1,4.7,4.7,1.7
Sofiane,Boufal,MID,SOU,6800000,2,8,0.19047619047619,2.8011204481792702e-08,1.17647058823529e-06,0,5871,0,2,0,0,0,0,0,1.2,451,-2,0,8,2,0.3,0,1.7,0,0,1,0,0,0.1,7500,0,0,0,0,216,264,0,0,35,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jarrod,Bowen,FWD,HUL,4500000,1,3,0.0714285714285714,1.5873015873015902e-08,6.66666666666667e-07,0,3408,0,1,0,0,0,0,0,0.7,209,0,0,3,0,0.2,0,0.7,0,0,0,0,0,0.1,4435,0,0,0,0,53,245,0,0,8,Crystal Palace,Tottenham,West Ham,Man City,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George,Boyd,MID,BUR,5100000,2,25,1.9,3.72549019607843e-07,4.90196078431373e-06,0,8205,0,17,0,0,0,0,0,4.9,131,-4,0,25,4,0.3,0,1.7,0,0,2,0,0,0.1,1913,0,0,0,0,920,64,0,0,109,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,1.8,1.0,1.0,1.6,2.2,1.0,1.7,1.0,2.2,1.0,1.2,1.0,1.0,1.0,1.1,1.4,1.4,1.0,1.0,1.7,1.0,1.4,1.0,1.4
Cameron,Brannagan,MID,LIV,4300000,0,0,0.0,0.0,0.0,0,1690,0,0,0,0,0,0,0,0.0,74,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1099,0,27,0,0,0,56,0,0,0,West Ham,Middlesbrough,Everton,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claudio,Bravo,GLK,MCI,5400000,1,40,3.6,6.66666666666667e-07,7.40740740740741e-06,0,60273,0,12,0,24,0,0,0,7.4,6110,-1,1,40,1,0.4,0,2.0,3,0,2,0,0,2.3,107171,0,0,1,1,990,1294,-1,0,198,Leicester,Watford,Arsenal,Hull City,Liverpool,2.6,3.9,4.5,4.2,4.5,4.6,3.4,4.1,4.7,3.7,3.8,3.1,3.1,4.6,5.2,5.1,3.3,4.2,4.0,4.1,3.9,4.0,3.6,3.9
Miguel,Britos,DEF,WAT,4400000,0,23,2.1,4.772727272727271e-07,5.22727272727273e-06,0,15653,4,16,0,0,0,0,0,5.2,1262,-1,0,23,1,0.0,0,0.0,2,0,3,0,0,0.5,31070,0,205,0,1,983,157,0,1,170,Everton,Man City,Sunderland,Crystal Palace,Tottenham,2.1,1.4,1.2,1.9,2.0,2.2,1.7,1.6,2.7,2.2,1.2,2.6,2.2,1.3,1.7,1.7,2.0,1.4,1.7,1.8,2.8,1.0,1.3,1.5
Leon,Britton,MID,SWA,4400000,0,9,0.214285714285714,4.87012987012987e-08,2.04545454545455e-06,0,2925,2,10,0,0,0,0,0,2.0,113,-1,0,9,1,0.0,0,0.0,0,0,1,0,0,0.1,1260,0,166,0,0,417,32,0,0,60,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Tyias,Browning,DEF,EVE,3900000,0,0,0.0,0.0,0.0,0,36737,0,0,0,0,0,0,0,0.0,2334,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.2,72343,0,22,0,0,0,9862,0,0,0,Watford,Arsenal,Liverpool,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Bruce,DEF,HUL,4000000,0,0,0.0,0.0,0.0,0,4531,0,0,0,0,0,0,0,0.0,196,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,3830,0,0,0,0,0,115,0,0,0,Crystal Palace,Tottenham,West Ham,Man City,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris,Brunt,DEF,WBA,4900000,14,26,0.6190476190476191,1.2633624878522802e-07,5.30612244897959e-06,0,3116,1,8,0,0,0,1,0,5.3,1473,-1,0,26,1,1.6,0,7.7,4,0,1,0,1,0.8,30650,0,230,0,1,506,16919,0,0,109,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3
Reece,Burke,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,2207,0,0,0,0,0,0,0,0.0,40,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2280,0,0,0,0,0,28,0,0,0,Liverpool,Burnley,Hull City,Swansea,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Butland,GLK,STK,4600000,0,0,0.0,0.0,0.0,0,134194,0,0,0,0,0,0,0,0.0,1783,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,1.1,2910,0,341,0,0,0,145,0,0,0,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam,Byram,DEF,WHU,4300000,0,7,0.166666666666667,3.87596899224806e-08,1.62790697674419e-06,0,28820,2,6,0,0,0,0,0,1.6,410,-2,0,7,2,0.0,0,0.0,0,0,1,0,0,0.3,11238,0,39,0,0,264,8,0,0,56,Liverpool,Burnley,Hull City,Swansea,Leicester,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Willy,Caballero,GLK,MCI,4800000,0,6,0.14285714285714302,2.97619047619048e-08,1.25e-06,0,25556,0,3,0,5,0,0,0,1.3,229,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.4,20421,0,45,0,0,270,44,0,0,39,Leicester,Watford,Arsenal,Hull City,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Yohan,Cabaye,MID,CRY,5600000,0,20,0.47619047619047605,8.50340136054422e-08,3.5714285714285697e-06,0,118002,4,21,0,0,0,1,0,3.6,1002,-4,0,20,4,0.2,1,1.0,3,0,0,0,0,1.1,11293,0,397,0,1,728,313,0,0,126,Hull City,Man Utd,Chelsea,Watford,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Gary,Cahill,DEF,CHE,6200000,0,60,4.3,6.93548387096774e-07,9.67741935483871e-06,0,114427,1,11,0,0,0,1,0,9.7,13191,2,0,60,-2,0.5,0,3.3,4,0,7,0,0,10.6,276552,1,283,0,1,1253,20398,0,0,282,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,5.6,3.7,5.0,6.3,5.9,4.2,3.1,5.6,5.0,5.7,4.0,5.1,5.3,5.4,5.6,5.5,4.6,4.6,3.7,6.1,4.1,5.0,5.0,5.1
Jonathan,Calleri,FWD,WHU,6700000,0,6,0.14285714285714302,2.13219616204691e-08,8.955223880597009e-07,0,2473,0,2,0,0,0,0,0,0.9,50,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.0,2335,0,0,0,0,135,39,0,0,8,Liverpool,Burnley,Hull City,Swansea,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Callum Wilson,FWD,BOU,6400000,6,49,3.8,5.9375e-07,7.65625e-06,0,227059,0,15,0,0,0,5,0,7.7,5426,-1,0,49,1,0.7,0,4.7,2,0,6,0,1,3.7,264540,0,165,0,0,969,42878,0,0,144,Burnley,Leicester,Southampton,Chelsea,Swansea,3.1,5.7,5.0,2.7,4.2,4.3,4.3,4.7,5.0,2.8,5.0,3.2,3.1,5.4,5.4,2.9,3.3,4.3,2.8,4.4,3.5,4.4,5.7,3.2
Dominic,Calvert-Lewin,FWD,EVE,4500000,0,0,0.0,0.0,0.0,0,485,0,0,0,0,0,0,0,0.0,110,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,945,0,0,0,0,0,161,0,0,0,Watford,Arsenal,Liverpool,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geoff,Cameron,DEF,STK,4400000,0,20,0.47619047619047605,1.08225108225108e-07,4.54545454545455e-06,0,17830,0,11,0,0,0,0,0,4.5,999,-1,0,20,1,0.0,0,0.0,2,0,2,0,0,0.3,14378,0,293,0,0,630,17,0,0,126,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2
Fraizer,Campbell,FWD,CRY,4400000,0,2,0.0476190476190476,1.08225108225108e-08,4.54545454545455e-07,0,36036,0,1,0,0,0,0,0,0.5,3033,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,1.0,45970,0,12,0,0,24,1613,0,0,4,Hull City,Man Utd,Chelsea,Watford,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Campbell,MID,ARS,5900000,0,0,0.0,0.0,0.0,0,4779,0,0,0,0,0,0,0,0.0,29,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,283,0,175,0,0,0,30,0,0,0,Stoke,Everton,Man City,West Brom,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emre,Can,MID,LIV,4900000,11,38,0.9047619047619051,1.8464528668610302e-07,7.755102040816329e-06,0,58843,2,9,0,0,0,3,0,7.8,3656,-1,0,38,1,1.2,0,5.7,2,0,3,0,1,3.0,106829,0,399,0,0,661,44866,0,0,149,West Ham,Middlesbrough,Everton,Stoke,Man City,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Etienne,Capoue,MID,WAT,5100000,2,72,5.1,1e-06,1.41176470588235e-05,0,633549,1,23,0,0,0,5,0,14.1,58957,6,0,72,-6,0.9,0,4.7,14,0,3,0,1,38.6,1911168,0,347,0,3,1219,30458,0,0,266,Everton,Man City,Sunderland,Crystal Palace,Tottenham,6.6,4.6,6.2,5.5,5.5,5.4,6.1,4.6,4.2,7.2,5.7,5.6,6.3,4.1,5.1,7.5,5.6,4.0,5.9,5.5,4.7,5.6,4.6,4.7
Michael,Carrick,MID,MUN,4300000,2,7,0.166666666666667,3.87596899224806e-08,1.62790697674419e-06,0,52872,0,3,0,0,0,0,0,1.6,2765,-2,0,7,2,0.3,0,1.3,0,0,0,0,0,1.3,51278,0,275,0,0,283,2482,0,0,52,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andy,Carroll,FWD,WHU,6100000,5,7,0.166666666666667,2.7322404371584703e-08,1.14754098360656e-06,0,270758,0,5,0,0,0,1,0,1.1,547,-4,0,7,4,0.3,0,1.7,0,0,0,0,0,1.5,38177,0,381,0,0,108,7630,0,0,34,Liverpool,Burnley,Hull City,Swansea,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Tom,Carroll,MID,TOT,4300000,0,1,0.0238095238095238,5.53709856035437e-09,2.3255813953488398e-07,0,5671,0,0,0,0,0,0,0,0.2,222,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.2,3494,0,93,0,0,1,80,0,0,3,Man Utd,Hull City,Burnley,Southampton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron,Carter-Vickers,DEF,TOT,4300000,0,0,0.0,0.0,0.0,0,1486,0,0,0,0,0,0,0,0.0,48,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,564,0,0,0,0,0,30,0,0,0,Man Utd,Hull City,Burnley,Southampton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig,Cathcart,DEF,WAT,4300000,0,6,1.2,2.7906976744186e-07,1.3953488372093e-06,0,16801,1,7,0,0,0,0,0,1.4,387,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.2,3561,0,335,0,0,405,14,0,0,51,Everton,Man City,Sunderland,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Cattermole,MID,SUN,4300000,0,3,0.0714285714285714,1.6611295681063102e-08,6.976744186046509e-07,0,5229,1,3,0,0,0,0,0,0.7,118,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.1,1454,0,246,0,0,175,18,0,0,17,Swansea,Chelsea,Watford,Man Utd,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago,Cazorla,MID,ARS,7000000,0,38,0.9047619047619051,1.2925170068027198e-07,5.4285714285714306e-06,0,361625,2,5,0,0,0,2,0,5.4,3850,-5,1,38,5,0.0,0,0.0,5,0,4,0,2,1.8,329458,0,259,0,0,618,105,-1,0,159,Stoke,Everton,Man City,West Brom,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Petr,Cech,GLK,ARS,5500000,2,44,3.1,5.63636363636364e-07,8e-06,0,268887,2,14,0,37,0,0,0,8.0,12249,0,0,44,0,0.4,0,2.3,0,0,4,0,0,16.6,217096,1,409,0,0,1260,10267,0,0,224,Stoke,Everton,Man City,West Brom,Crystal Palace,3.6,2.8,3.0,3.3,3.1,3.2,3.2,3.6,3.1,2.7,3.3,3.3,3.9,2.8,3.5,2.5,4.1,3.4,3.2,2.9,2.8,2.4,4.0,3.5
,Cedric,DEF,SOU,5000000,1,38,3.8,7.6e-07,7.6e-06,0,69788,1,9,0,0,0,0,0,7.6,2019,0,-1,38,0,0.9,0,4.7,7,0,4,0,0,2.4,117333,0,320,0,0,822,17123,1,0,203,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,4.4,4.7,3.6,4.9,4.9,3.1,3.0,4.4,3.7,5.6,2.8,5.2,3.6,3.9,3.2,5.6,4.8,4.0,4.0,3.0,5.0,4.2,3.7,5.3
Nacer,Chadli,MID,WBA,6300000,1,50,1.19047619047619,1.8896447467876e-07,7.936507936507941e-06,0,222231,1,10,0,0,0,4,0,7.9,13527,-2,0,50,2,0.1,0,0.7,8,0,1,0,2,2.1,276482,0,173,0,2,635,1831,0,0,154,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6
Nathaniel,Chalobah,MID,CHE,4500000,0,7,0.166666666666667,3.7037037037037e-08,1.55555555555556e-06,0,593,1,0,0,0,0,0,0,1.6,59,0,0,7,0,0.1,0,0.3,0,0,0,0,1,0.0,775,0,0,0,0,62,42,0,0,26,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Chamberlain,MID,ARS,5800000,12,40,0.9523809523809521,1.64203612479475e-07,6.89655172413793e-06,0,100127,0,6,0,0,0,2,0,6.9,1752,-2,0,40,2,1.0,0,6.0,2,0,1,0,3,1.8,88533,0,186,0,1,553,19076,0,0,176,Stoke,Everton,Man City,West Brom,Crystal Palace,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5
Calum,Chambers,DEF,MID,4400000,7,26,2.9,6.59090909090909e-07,5.90909090909091e-06,0,124604,3,12,0,0,0,1,0,5.9,1945,-1,0,26,1,0.6,0,2.7,1,0,2,0,0,3.1,100536,0,70,0,0,810,3909,0,0,168,Southampton,Liverpool,Swansea,Burnley,Man Utd,2.9,4.2,2.7,2.3,2.2,2.6,2.8,3.9,3.1,2.5,3.3,3.0,3.6,2.7,2.2,2.8,3.1,3.4,3.7,2.8,2.3,2.3,3.4,3.5
James,Chester,DEF,WBA,4500000,0,0,0.0,0.0,0.0,0,4337,0,0,0,0,0,0,0,0.0,34,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,64,0,85,0,0,0,12,0,0,0,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin,Chilwell,DEF,LEI,4300000,0,0,0.0,0.0,0.0,0,5932,0,0,0,0,0,0,0,0.0,69,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,738,0,0,0,0,0,33,0,0,0,Man City,Bournemouth,Stoke,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
