FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Rolando,Aarons,MID,NEW,4400000,0,1,0.0769230769230769,1.74825174825175e-08,2.2727272727272702e-07,0,11072,0,1,0,0,0,0,0,0.2,255,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.2,4628,0,0,0,0,24,53,0,0,5,West Brom,Chelsea,Leicester,Everton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Tammy,Abraham,FWD,SWA,5900000,1,51,3.9,6.61016949152542e-07,8.64406779661017e-06,0,706133,0,13,0,0,0,4,0,8.6,133170,4,1,51,-4,0.3,0,1.7,8,0,4,0,1,11.9,1159870,0,0,0,1,982,12598,-1,0,162,Chelsea,Stoke,West Brom,Man City,Everton,0.0,5.0,4.8,3.6,5.0,5.7,3.4,4.6,3.5,4.2,4.6,4.4,4.3,3.5,4.3,4.8,3.7,3.8,2.9,4.5,5.4,3.9,2.9,4.2,5.0,63.9
Charlie,Adam,MID,STK,4700000,0,1,0.0769230769230769,1.6366612111293e-08,2.1276595744680897e-07,0,5576,0,0,0,0,0,0,0,0.2,129,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.1,1969,0,0,0,0,2,57,0,0,0,Liverpool,Swansea,Tottenham,Burnley,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
,Adam Smith,DEF,BOU,4800000,6,24,1.8,3.75e-07,5e-06,0,32559,3,13,0,0,0,0,0,5.0,404,-2,0,24,2,0.6,0,2.7,0,0,2,0,0,0.5,3662,0,0,0,0,956,458,0,0,167,Burnley,Southampton,Crystal Palace,Man Utd,Liverpool,1.4,1.3,2.1,0.9,1.7,0.9,1.8,1.2,1.4,1.8,1.3,1.3,1.5,1.3,1.4,0.9,1.4,1.7,1.7,2.7,1.0,1.4,1.3,1.1,1.3,32.5
,Adrian,GLK,WHU,4300000,0,0,0.0,0.0,0.0,0,12984,0,0,0,0,0,0,0,0.0,264,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.3,1749,0,0,0,0,0,62,0,0,0,Everton,Man City,Chelsea,Arsenal,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahim,Afellay,MID,STK,4900000,0,2,0.153846153846154,3.13971742543171e-08,4.08163265306122e-07,0,1187,1,6,0,0,0,0,0,0.4,43,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.0,823,0,0,0,0,62,18,0,0,4,Liverpool,Swansea,Tottenham,Burnley,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Benik,Afobe,FWD,BOU,5700000,1,15,1.15384615384615,2.0242914979757102e-07,2.63157894736842e-06,0,28714,0,5,0,0,0,0,0,2.6,371,-3,0,15,3,0.1,0,0.3,0,0,0,0,1,0.2,5053,0,0,0,0,351,433,0,0,47,Burnley,Southampton,Crystal Palace,Man Utd,Liverpool,0.6,0.6,0.7,0.6,0.7,0.6,0.8,1.0,0.6,0.7,0.6,0.6,0.9,0.6,0.7,0.6,0.6,0.8,0.6,1.1,0.6,0.7,0.6,0.6,0.6,16.1
Sergio,Aguero,FWD,MCI,11700000,8,75,8.3,7.0940170940171e-07,6.41025641025641e-06,0,1952708,0,2,0,0,0,9,0,6.4,67563,2,0,75,-2,0.5,0,5.3,13,0,6,0,3,19.1,2294218,0,0,0,1,687,75556,0,0,309,Southampton,West Ham,Man Utd,Swansea,Tottenham,10.9,12.0,9.0,11.4,10.7,11.3,10.5,10.0,10.2,9.9,11.7,11.7,11.1,11.4,8.7,9.5,10.8,11.6,10.5,12.3,10.3,10.7,10.3,12.4,11.3,109.7
Nathan,Ake,DEF,BOU,4900000,6,42,3.2,6.53061224489796e-07,8.571428571428571e-06,0,250722,1,14,0,0,0,0,0,8.6,2835,-1,0,42,1,1.3,0,6.3,5,0,4,0,0,4.1,73903,0,0,0,0,1162,10360,0,0,246,Burnley,Southampton,Crystal Palace,Man Utd,Liverpool,3.3,3.2,3.7,2.0,3.9,2.3,4.1,3.0,3.3,4.1,3.1,3.2,3.5,3.1,3.5,2.5,3.4,3.9,3.9,4.8,2.6,3.5,3.1,2.9,3.2,38.0
Marc,Albrighton,MID,LEI,5500000,10,33,2.5,4.54545454545455e-07,6e-06,0,143393,2,14,0,0,0,1,0,6.0,1626,0,0,33,0,0.8,0,4.3,3,0,2,0,1,1.4,118068,0,0,0,1,851,2634,0,0,135,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,1.9,2.0,1.9,1.8,2.7,2.2,1.9,1.2,2.7,1.8,1.5,2.2,2.5,1.2,2.0,2.4,1.7,2.7,1.4,2.5,1.8,2.0,1.6,2.6,1.5,39.8
Toby,Alderweireld,DEF,TOT,5900000,0,38,3.8,6.44067796610169e-07,6.44067796610169e-06,0,553706,3,7,0,0,0,0,0,6.4,23462,-1,0,38,1,0.0,0,0.0,3,0,5,0,0,6.6,160118,0,0,0,0,900,54,0,0,200,Leicester,Watford,Stoke,Brighton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.2,3.8,3.9,4.0,4.5,3.4,5.1,4.4,5.4,3.7,4.5,4.1,3.9,3.2,4.3,4.2,4.2,3.8,27.7
Trent,Alexander-Arnold,DEF,LIV,4200000,0,8,0.615384615384615,1.46520146520147e-07,1.9047619047619e-06,0,151969,2,8,0,0,0,0,0,1.9,3074,-3,0,8,3,0.5,0,2.3,1,0,1,0,0,1.2,81676,0,0,0,0,360,2372,0,0,68,Stoke,Brighton,Everton,West Brom,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,26.2
Joe,Allen,MID,STK,5200000,2,26,2.2,4.23076923076923e-07,5e-06,0,154907,4,19,0,0,0,0,0,5.0,2629,-3,0,26,3,0.4,0,2.0,1,0,2,0,1,1.4,17187,0,0,0,0,1073,241,0,0,155,Liverpool,Swansea,Tottenham,Burnley,West Ham,1.7,2.0,1.2,1.5,2.1,1.9,1.3,1.5,2.1,1.1,2.2,1.2,1.7,1.6,1.4,1.5,1.1,2.4,1.1,1.5,1.4,1.6,1.1,2.2,2.0,44.6
Bamidele,Alli,MID,TOT,9200000,6,57,4.8,5.217391304347829e-07,6.19565217391304e-06,0,1503208,1,10,0,0,0,3,0,6.2,42882,-3,0,57,3,0.3,0,2.7,5,0,5,0,3,15.5,566537,0,0,0,1,1055,6156,0,0,171,Leicester,Watford,Stoke,Brighton,Man City,5.0,5.2,5.4,5.3,3.5,5.1,5.2,6.4,6.3,6.9,5.1,5.6,3.5,6.5,4.7,6.6,5.5,6.3,5.1,4.7,3.7,4.3,4.3,4.9,5.8,98.5
Marcos,Alonso,DEF,CHE,6900000,2,62,4.8,6.956521739130439e-07,8.98550724637681e-06,0,719048,3,11,0,0,0,3,0,9.0,10433,-1,0,62,1,1.1,0,7.3,5,0,5,0,0,14.9,626733,0,0,0,2,1115,38354,0,0,252,Swansea,Newcastle,West Ham,Huddersfield,Southampton,4.8,5.7,6.1,6.1,5.3,4.7,6.3,5.7,4.8,4.9,6.4,5.3,7.1,6.3,4.3,4.9,6.9,6.2,5.6,6.6,6.1,6.9,5.8,6.3,5.6,69.2
Daniel,Amartey,MID,LEI,4300000,0,1,0.0769230769230769,1.7889087656529497e-08,2.3255813953488398e-07,0,13096,0,2,0,0,0,0,0,0.2,432,-2,1,1,2,0.0,0,0.0,0,0,0,0,0,0.2,9268,0,0,0,0,18,269,-1,0,2,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Ethan,Ampadu,MID,CHE,4500000,0,0,0.0,0.0,0.0,0,211,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,322,0,0,0,0,0,19,0,0,0,Swansea,Newcastle,West Ham,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordin,Amrabat,MID,WAT,5000000,0,6,2.0,4e-07,1.2e-06,0,7407,0,3,0,0,0,0,0,1.2,26,0,0,6,0,0.0,0,0.0,0,0,1,0,0,0.0,3618,0,0,0,0,198,0,0,0,11,Man Utd,Tottenham,Burnley,Crystal Palace,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Keshi,Anderson,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,34713,0,0,0,0,0,0,0,0.0,1090,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,48613,0,0,0,0,0,1254,0,0,0,Brighton,West Brom,Bournemouth,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michail,Antonio,MID,WHU,7400000,0,27,3.0,4.05405405405405e-07,3.64864864864865e-06,0,73559,1,10,0,0,0,1,0,3.6,867,-1,0,27,1,0.0,0,0.0,1,0,3,0,1,0.2,71587,0,0,0,0,662,20,0,0,67,Everton,Man City,Chelsea,Arsenal,Stoke,0.0,1.5,2.5,3.7,1.9,3.5,2.4,1.8,3.3,2.0,3.4,3.7,1.7,2.2,1.5,2.9,2.8,3.1,2.8,2.2,2.9,1.5,1.9,2.1,3.9,44.0
Scott,Arfield,MID,BUR,4900000,0,19,1.46153846153846,2.98273155416013e-07,3.8775510204081595e-06,0,15876,3,7,0,0,0,1,0,3.9,825,-1,0,19,1,0.0,0,0.0,3,0,2,0,0,0.2,20552,0,0,0,1,496,40,0,0,53,Bournemouth,Leicester,Watford,Stoke,Brighton,0.9,0.8,0.7,0.8,0.7,0.7,0.7,0.7,0.8,0.7,0.8,0.8,0.7,1.1,0.7,1.2,0.8,0.7,0.8,0.8,0.9,0.7,0.7,0.7,1.0,16.2
Marko,Arnautovic,MID,WHU,6800000,2,10,0.7692307692307689,1.13122171945701e-07,1.47058823529412e-06,0,98206,1,16,0,0,0,0,0,1.5,788,-2,0,10,2,0.2,0,1.3,0,0,0,0,0,0.5,31863,0,0,0,0,507,49,0,1,32,Everton,Man City,Chelsea,Arsenal,Stoke,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,28.6
Harry,Arter,MID,BOU,4900000,3,22,2.4,4.89795918367347e-07,4.48979591836735e-06,0,31188,3,9,0,0,0,1,0,4.5,599,-1,0,22,1,0.9,0,4.3,0,0,3,0,0,0.5,11023,0,0,0,0,730,701,0,0,115,Burnley,Southampton,Crystal Palace,Man Utd,Liverpool,1.8,1.8,1.5,1.2,1.9,1.2,2.4,2.7,1.4,2.5,1.7,1.7,1.9,1.6,2.3,1.7,1.7,2.2,1.8,2.5,1.2,2.0,1.8,2.3,1.8,22.5
Christian,Atsu,MID,NEW,5000000,0,37,3.4,6.8e-07,7.400000000000001e-06,0,382897,0,9,0,0,0,1,0,7.4,24462,0,0,37,0,0.3,0,1.3,2,0,3,0,2,1.9,337815,0,0,0,0,913,67,0,0,105,West Brom,Chelsea,Leicester,Everton,Arsenal,0.0,2.8,3.7,4.5,2.0,2.7,2.3,3.3,2.6,4.0,1.8,3.3,2.5,3.6,3.1,1.8,3.3,2.4,4.3,2.8,4.2,3.4,3.8,2.9,2.9,54.2
Serge,Aurier,DEF,TOT,5900000,0,9,0.6923076923076921,1.17340286831812e-07,1.5254237288135598e-06,0,32865,0,4,0,0,0,0,0,1.5,3449,-1,0,9,1,0.3,0,2.0,0,0,1,0,0,0.3,41738,0,0,0,0,366,740,0,1,36,Leicester,Watford,Stoke,Brighton,Man City,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.7,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.4
Charlie,Austin,FWD,SOU,6000000,13,28,2.15384615384615,3.5897435897435896e-07,4.6666666666666705e-06,0,69551,0,3,0,0,0,3,0,4.7,1650,-5,0,28,5,0.8,0,5.0,5,0,0,0,0,0.8,48182,0,0,0,1,217,29083,0,0,98,Man City,Bournemouth,Arsenal,Leicester,Chelsea,1.5,1.6,1.9,1.8,1.4,2.0,1.3,1.1,2.7,1.9,1.4,1.9,1.8,1.9,1.5,2.2,1.6,1.7,1.6,1.1,1.1,1.7,1.7,2.1,1.4,33.1
Andre,Ayew,MID,WHU,6900000,0,34,3.1,4.4927536231884096e-07,4.92753623188406e-06,0,80920,2,15,0,0,0,2,0,4.9,3292,-1,0,34,1,0.2,0,1.7,2,0,1,0,2,1.2,39690,0,0,0,0,613,358,0,0,120,Everton,Man City,Chelsea,Arsenal,Stoke,2.8,1.6,2.6,3.8,2.1,3.7,2.6,1.9,3.5,2.1,3.5,3.8,1.8,2.3,1.6,3.1,3.0,3.2,3.0,2.3,3.1,1.6,2.0,2.2,4.1,32.9
Jordan,Ayew,FWD,SWA,5100000,2,35,2.7,5.294117647058821e-07,6.86274509803922e-06,0,230318,0,15,0,0,0,1,0,6.9,14759,1,0,35,-1,0.3,0,1.7,0,0,5,0,2,4.0,313074,0,0,0,0,1096,11183,0,0,118,Chelsea,Stoke,West Brom,Man City,Everton,2.1,3.0,2.9,2.0,3.0,3.6,1.9,2.7,1.9,2.4,2.7,2.6,2.5,1.9,2.5,2.9,2.1,2.1,1.6,2.6,3.3,2.2,1.6,2.4,3.0,55.7
Cesar,Azpilicueta,DEF,CHE,6900000,3,76,5.8,8.405797101449271e-07,1.10144927536232e-05,0,353248,1,11,0,0,0,1,0,11.0,11635,4,-1,76,-4,1.0,0,7.0,11,0,6,0,5,21.6,821537,1,0,0,2,1170,70713,1,0,357,Swansea,Newcastle,West Ham,Huddersfield,Southampton,6.3,7.4,7.5,7.4,6.9,6.2,7.7,7.4,6.3,6.5,7.7,6.9,8.7,7.8,5.7,6.4,8.3,8.0,7.3,8.1,7.9,8.3,7.6,8.1,7.2,61.2
Eric,Bailly,DEF,MUN,6100000,0,46,5.8,9.50819672131148e-07,7.540983606557381e-06,0,716453,2,3,0,0,0,1,0,7.5,45407,1,0,46,-1,0.1,0,0.7,3,0,6,0,0,8.6,579900,0,0,0,1,720,229,0,0,198,Watford,Arsenal,Man City,Bournemouth,West Brom,0.0,4.4,7.0,8.2,5.8,4.8,8.4,8.2,4.3,8.6,6.2,5.8,8.7,5.3,7.8,5.4,8.7,5.6,7.7,4.5,8.7,5.5,8.7,5.9,8.0,28.3
Leighton,Baines,DEF,EVE,5800000,1,36,2.8,4.827586206896551e-07,6.20689655172414e-06,0,334381,1,25,0,0,0,2,0,6.2,26839,-2,0,36,2,1.2,0,6.7,2,0,1,0,1,4.8,64135,0,0,0,1,1099,1026,0,0,189,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,0.0,0.0,0.0,2.0,2.5,2.6,2.4,2.1,3.0,2.3,3.4,2.5,1.6,4.2,3.1,2.4,3.4,2.3,2.1,3.4,2.2,3.0,2.4,2.8,2.4,51.0
Tiemoue,Bakayoko,MID,CHE,5100000,2,38,3.2,6.274509803921571e-07,7.450980392156861e-06,0,147163,2,8,0,0,0,1,0,7.5,19547,1,0,38,-1,0.5,0,2.3,3,0,4,0,2,3.5,279578,0,0,0,0,928,6798,0,0,176,Swansea,Newcastle,West Ham,Huddersfield,Southampton,3.2,3.2,3.0,2.8,2.5,3.6,2.5,2.6,2.3,2.9,2.5,3.1,3.1,3.0,1.9,2.0,3.4,3.1,2.4,3.3,3.1,3.4,3.9,2.7,3.2,49.2
Sam,Baldock,FWD,BHA,4900000,0,0,0.0,0.0,0.0,0,1400,0,0,0,0,0,0,0,0.0,48,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,839,0,0,0,0,0,97,0,0,0,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beni,Baningime,MID,EVE,4500000,0,2,0.153846153846154,3.41880341880342e-08,4.44444444444444e-07,0,92,0,1,0,0,0,0,0,0.4,18,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0.0,214,0,0,0,0,99,22,0,0,7,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0
Phil,Bardsley,DEF,BUR,4300000,0,0,0.0,0.0,0.0,0,5177,0,0,0,0,0,0,0,0.0,120,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1131,0,0,0,0,0,69,0,0,0,Bournemouth,Leicester,Watford,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ross,Barkley,MID,EVE,7400000,0,0,0.0,0.0,0.0,0,9206,0,0,0,0,0,0,0,0.0,49,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,750,0,0,0,0,0,14,0,0,0,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley,Barnes,FWD,BUR,5200000,2,19,1.6,3.07692307692308e-07,3.65384615384615e-06,0,35441,2,4,0,0,0,1,0,3.7,1565,-3,0,19,3,0.6,0,3.0,1,0,2,0,0,0.5,18667,0,0,0,0,492,6133,0,0,57,Bournemouth,Leicester,Watford,Stoke,Brighton,1.0,1.0,0.8,1.4,1.0,0.8,0.8,0.8,1.2,1.3,1.1,1.0,0.9,1.0,0.9,1.6,1.0,0.8,1.1,1.2,1.1,1.3,1.2,0.8,1.0,26.9
Modou,Barrow,MID,SWA,5000000,0,0,0.0,0.0,0.0,0,246,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,41,0,0,0,0,0,0,0,0,0,Chelsea,Stoke,West Brom,Man City,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gareth,Barry,MID,WBA,4500000,1,29,2.4,5.33333333333333e-07,6.444444444444439e-06,0,86916,2,18,0,0,0,0,0,6.4,3452,0,0,29,0,0.3,0,1.3,0,0,2,0,2,1.4,55964,0,0,0,0,1030,1192,0,0,143,Newcastle,Crystal Palace,Swansea,Liverpool,Man Utd,2.5,2.6,2.2,1.2,2.1,1.4,2.8,2.6,1.6,1.9,2.0,1.2,1.9,1.6,2.6,1.7,2.2,1.8,1.9,2.4,1.2,2.1,1.7,1.8,1.4,40.0
Kyle,Bartley,DEF,SWA,4300000,0,3,0.23076923076923103,5.36672629695886e-08,6.976744186046509e-07,0,4982,0,1,0,0,0,0,0,0.7,43,-2,1,3,2,0.0,0,0.0,0,0,0,0,0,0.1,693,0,0,0,0,75,4,-1,0,18,Chelsea,Stoke,West Brom,Man City,Everton,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.9
Michy,Batshuayi,FWD,CHE,8100000,0,16,2.3,2.83950617283951e-07,1.97530864197531e-06,0,150687,0,6,0,0,0,2,0,2.0,1985,-4,0,16,4,0.0,0,0.0,3,0,0,0,0,0.6,96153,1,0,0,1,194,64,0,0,56,Swansea,Newcastle,West Ham,Huddersfield,Southampton,0.0,0.0,0.0,1.7,1.6,2.4,2.0,2.3,1.2,1.9,2.0,1.7,2.2,2.2,1.2,1.8,2.8,1.8,1.4,2.2,2.0,2.1,1.9,2.0,1.9,16.1
Jan,Bednarek,DEF,SOU,4200000,0,0,0.0,0.0,0.0,0,7723,0,0,0,0,0,0,0,0.0,133,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1224,0,0,0,0,0,56,0,0,0,Man City,Bournemouth,Arsenal,Leicester,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asmir,Begovic,GLK,BOU,4500000,6,50,3.8,8.444444444444441e-07,1.11111111111111e-05,0,126354,1,14,0,42,0,0,0,11.1,3412,0,0,50,0,1.7,0,7.7,3,0,4,0,0,4.6,89051,0,0,0,2,1170,19084,0,0,245,Burnley,Southampton,Crystal Palace,Man Utd,Liverpool,4.3,4.1,4.4,2.6,5.0,3.0,5.2,3.8,4.3,5.1,4.1,4.2,4.5,4.0,4.5,3.2,4.4,5.0,5.0,5.7,3.4,4.5,4.0,3.7,4.1,29.8
Valon,Behrami,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,9297,0,0,0,0,0,0,0,0.0,74,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,607,0,0,0,0,0,2,0,0,0,Man Utd,Tottenham,Burnley,Crystal Palace,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hector,Bellerin,DEF,ARS,5900000,6,50,3.8,6.44067796610169e-07,8.474576271186439e-06,0,423595,1,16,0,0,0,0,0,8.5,6891,-1,0,50,1,0.7,0,4.3,4,0,6,0,1,9.6,199088,0,0,0,1,1170,11882,0,0,242,Huddersfield,Man Utd,Southampton,West Ham,Newcastle,5.7,5.0,3.0,3.0,5.0,5.5,3.4,3.1,4.5,2.6,5.7,2.7,4.5,2.8,3.8,3.2,4.8,2.2,5.1,4.7,2.5,5.7,1.9,4.9,3.0,57.1
Yohan,Benalouane,DEF,LEI,4300000,0,0,0.0,0.0,0.0,0,2568,0,0,0,0,0,0,0,0.0,60,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,719,0,0,0,0,0,30,0,0,0,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian,Benteke,FWD,CRY,7600000,1,11,1.4,1.8421052631578898e-07,1.44736842105263e-06,0,378595,3,12,0,0,0,0,0,1.4,1703,-4,0,11,4,0.1,0,0.7,0,0,0,0,0,2.1,36047,0,0,0,0,581,2564,0,0,-11,Brighton,West Brom,Bournemouth,Watford,Leicester,0.7,0.7,1.0,0.8,0.7,0.7,1.1,0.9,0.7,0.8,0.7,0.7,1.2,0.8,0.8,1.1,0.7,0.7,1.2,0.7,1.2,0.7,1.1,0.8,1.3,26.1
Saido,Berahino,FWD,STK,5700000,0,11,1.6,2.80701754385965e-07,1.9298245614035097e-06,0,30073,0,1,0,0,0,0,0,1.9,457,-3,0,11,3,0.1,1,0.3,0,0,2,0,1,0.3,11920,0,0,0,0,246,190,0,0,22,Liverpool,Swansea,Tottenham,Burnley,West Ham,1.3,0.9,0.8,0.8,1.4,1.4,0.8,0.8,1.3,0.8,1.4,0.8,0.9,1.3,0.9,0.9,0.9,1.7,0.8,0.9,0.9,0.9,0.8,1.8,0.9,12.3
Steven,Berghuis,MID,WAT,5000000,0,0,0.0,0.0,0.0,0,213,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,28,0,0,0,0,0,0,0,0,0,Man Utd,Tottenham,Burnley,Crystal Palace,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bernardo Silva,MID,MCI,7500000,0,23,1.7692307692307698,2.35897435897436e-07,3.0666666666666698e-06,0,97320,0,2,0,0,0,1,0,3.1,1012,-5,0,23,5,0.1,0,0.7,0,0,1,0,1,0.6,19727,0,0,0,0,347,293,0,0,95,Southampton,West Ham,Man Utd,Swansea,Tottenham,1.0,1.4,0.9,1.5,1.0,1.3,1.1,1.0,0.9,0.9,1.4,1.3,1.1,1.2,0.9,0.9,1.0,1.0,1.4,1.2,0.9,1.4,1.1,1.5,1.1,32.7
Ryan,Bertrand,DEF,SOU,5400000,9,46,3.5,6.48148148148148e-07,8.518518518518519e-06,0,516388,0,15,0,0,0,0,0,8.5,14833,-1,0,46,1,0.7,0,4.0,3,0,4,0,2,8.4,232024,0,0,0,1,1165,6301,0,0,241,Man City,Bournemouth,Arsenal,Leicester,Chelsea,2.8,3.4,4.4,3.2,3.9,4.7,3.6,2.4,5.2,4.6,3.7,4.3,3.9,4.3,3.8,3.8,3.3,3.6,3.8,2.8,3.2,3.0,3.5,2.7,2.7,57.6
