FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW38Forecast
Roberto,Pereyra,MID,WAT,5800000,0,43,3.3,5.68965517241379e-07,7.4137931034482805e-06,0,62389,2,17,0,0,0,2,0,7.4,0,-2,0,43,2,0,0,0,2,0,3,0,3,0.2,63393,0,0,0,0,1036,0,0,1,186,Man City,,,,,0.0
Lucas,Perez,FWD,ARS,7800000,0,20,0.18018018018018,2.31000231000231e-08,2.56410256410256e-06,0,42454,0,2,0,0,0,1,0,2.6,0,-7,0,20,7,0,0,0,0,0,1,0,1,0.1,41861,0,0,0,0,272,0,0,0,83,Everton,,,,,0.1
Matt,Phillips,MID,WBA,5300000,0,115,4.3,8.11320754716981e-07,2.16981132075472e-05,0,1104770,2,28,0,0,0,4,0,21.7,0,-2,0,115,2,0,0,0,12,0,6,0,9,4.0,1218528,0,0,0,2,2181,0,0,0,357,Swansea,,,,,3.9
Michael,Phillips,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,548,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,746,0,0,0,0,0,0,0,0,0,Man Utd,,,,,0.0
Jordan,Pickford,GLK,SUN,4200000,1,102,3.5,8.33333333333333e-07,2.42857142857143e-05,0,454041,0,50,0,135,0,0,0,24.3,0,2,0,102,-2,0,0,0,9,0,4,0,0,11.0,563596,0,18,0,3,2610,0,0,0,608,Chelsea,,,,,3.2
Jeremy,Pied,DEF,SOU,4700000,1,5,0.0450450450450451,9.584052137243628e-09,1.0638297872340401e-06,0,2815,0,1,0,0,0,0,0,1.1,0,-3,0,5,3,0,0,0,0,0,0,0,0,0.0,353,0,0,0,0,129,0,0,0,24,Stoke,,,,,0.0
Steven,Pienaar,MID,SUN,4800000,0,15,0.135135135135135,2.8153153153153198e-08,3.125e-06,0,1079,5,13,0,0,0,0,0,3.1,0,-2,0,15,2,0,0,0,0,0,2,0,0,0.0,972,0,0,0,0,802,0,0,1,77,Chelsea,,,,,0.1
Erik,Pieters,DEF,STK,4600000,6,103,2.9,6.30434782608696e-07,2.2391304347826102e-05,0,389505,5,50,0,0,0,0,0,22.4,0,1,0,103,-1,0,0,0,9,0,10,0,2,6.7,477400,0,388,0,1,3151,0,0,0,614,Southampton,,,,,2.9
Alex,Pike,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,1396,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1795,0,0,0,0,0,0,0,0,0,Burnley,,,,,0.0
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,19290,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1964,0,16,0,0,0,0,0,0,0,Swansea,,,,,0.0
Paul,Pogba,MID,MUN,8200000,12,115,3.8,4.6341463414634106e-07,1.4024390243902402e-05,0,867047,7,21,0,0,0,5,0,14.0,0,-3,0,115,3,0,0,0,14,0,13,0,4,7.3,654531,0,0,0,2,2608,0,0,0,512,Crystal Palace,,,,,3.5
Nick,Pope,GLK,BUR,3900000,0,0,0.0,0.0,0.0,0,55313,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,2.5,64676,0,0,0,0,0,0,0,0,0,West Ham,,,,,0.0
Alex,Pritchard,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,233,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,80,0,-4,0,0,0,0,0,0,0,Hull City,,,,,0.0
Sebastian,Prodl,DEF,WAT,4300000,0,67,2.0,4.65116279069767e-07,1.5581395348837196e-05,0,95009,10,49,0,0,0,1,0,15.6,0,-2,0,67,2,0,0,0,3,0,5,0,2,0.8,115809,0,181,0,1,2770,0,0,1,441,Man City,,,,,1.6
Marc,Pugh,MID,BOU,4600000,2,64,0.576576576576577,1.25342734038386e-07,1.39130434782609e-05,0,13978,1,24,0,0,0,2,0,13.9,0,-4,0,64,4,0,0,0,6,0,5,0,3,0.4,27133,0,245,0,2,1329,0,0,0,224,Leicester,,,,,0.3
Jason,Puncheon,MID,CRY,5100000,2,92,2.6,5.098039215686279e-07,1.80392156862745e-05,0,104511,9,53,0,0,0,0,0,18.0,0,-4,0,92,4,0,0,0,6,0,7,0,6,0.7,82519,0,381,0,0,3093,0,0,0,500,Man Utd,,,,,1.9
Domingos,Quina,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,206,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,299,0,0,0,0,0,0,0,0,0,Burnley,,,,,0.0
Gaston,Ramirez,MID,MID,5200000,0,59,0.531531531531532,1.0221760221760199e-07,1.1346153846153801e-05,0,111019,8,22,0,0,0,2,0,11.3,0,-3,0,59,3,0,0,0,6,0,6,0,3,0.5,79693,0,0,0,0,1539,0,0,1,244,Liverpool,,,,,0.3
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Leicester,,,,,0.0
Aaron,Ramsey,MID,ARS,7600000,10,56,0.504504504504505,6.638217164532959e-08,7.368421052631579e-06,0,154794,3,20,0,0,0,1,0,7.4,0,-4,0,56,4,0,0,0,3,0,4,0,4,1.1,27952,0,558,0,0,1236,0,0,0,240,Everton,,,,,0.3
Connor,Randall,DEF,LIV,3900000,0,0,0.0,0.0,0.0,0,67705,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,1.7,93659,0,30,0,0,0,0,0,0,0,Middlesbrough,,,,,0.0
Darren,Randolph,GLK,WHU,4400000,0,69,3.1,7.045454545454549e-07,1.56818181818182e-05,0,66629,1,39,0,64,0,0,0,15.7,0,-1,0,69,1,0,0,0,5,0,4,0,0,1.3,87599,0,56,1,1,1980,0,0,0,370,Burnley,,,,,2.1
Angel,Rangel,DEF,SWA,4100000,0,26,0.23423423423423398,5.713030103274009e-08,6.34146341463415e-06,0,15697,1,24,0,0,0,1,0,6.3,0,-4,0,26,4,0,0,0,1,0,1,0,0,0.2,6830,0,194,0,0,831,0,0,0,190,West Brom,,,,,0.1
Andrea,Ranocchia,DEF,HUL,4500000,-1,55,0.495495495495495,1.1011011011011e-07,1.2222222222222199e-05,0,33709,2,31,0,0,0,2,0,12.2,0,0,0,55,0,0,0,0,9,0,3,0,2,1.3,86744,0,0,0,2,1330,0,0,0,299,Tottenham,,,,,0.2
Tokelo,Rantie,FWD,BOU,4500000,0,0,0.0,0.0,0.0,0,14527,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2145,0,3,0,0,0,0,0,0,0,Leicester,,,,,0.0
Marcus,Rashford,FWD,MUN,6400000,0,76,2.4,3.75e-07,1.1875e-05,0,915212,3,15,0,0,0,5,0,11.9,0,-6,0,76,6,0,0,0,2,0,7,0,3,10.6,1112776,0,237,0,0,1712,0,0,0,287,Crystal Palace,,,,,2.0
Adam,Reach,MID,MID,4400000,0,0,0.0,0.0,0.0,0,2381,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,507,0,0,0,0,0,0,0,0,0,Liverpool,,,,,0.0
Nathan,Redmond,MID,SOU,5900000,2,126,3.4,5.76271186440678e-07,2.13559322033898e-05,0,757432,2,40,0,0,0,7,0,21.4,0,-1,0,126,1,0,0,0,13,0,12,0,1,7.4,776141,0,379,0,1,2898,0,0,1,483,Stoke,,,,,3.6
Harrison,Reed,MID,SOU,4300000,0,3,0.027027027027027,6.2853551225644295e-09,6.976744186046509e-07,0,3073,0,1,0,0,0,0,0,0.7,0,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,2088,0,1,0,0,64,0,0,0,16,Stoke,,,,,0.0
Winston,Reid,DEF,WHU,4900000,0,102,3.4,6.93877551020408e-07,2.08163265306122e-05,0,290254,8,48,0,0,0,2,0,20.8,0,-1,0,102,1,0,0,0,16,0,9,0,3,2.4,282720,0,294,0,2,2587,0,0,1,622,Burnley,,,,,0.0
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0.0,0.0,0.0,0,252,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,305,0,0,0,0,0,0,0,0,0,Everton,,,,,0.0
Loic,Remy,FWD,CRY,6200000,0,6,0.0540540540540541,8.718395815170009e-09,9.677419354838708e-07,0,25537,0,3,0,0,0,0,0,1.0,0,-3,0,6,3,0,0,0,0,0,1,0,0,0.2,18409,0,62,0,0,134,0,0,0,17,Man Utd,,,,,0.0
Jordan,Rhodes,FWD,MID,5400000,0,8,1.3,2.40740740740741e-07,1.48148148148148e-06,0,39226,0,2,0,0,0,0,0,1.5,0,-6,0,8,6,0,0,0,0,0,0,0,0,0.2,3459,0,0,0,0,211,0,0,0,21,Liverpool,,,,,0.0
Declan,Rice,MID,WHU,4500000,1,1,0.009009009009009009,2.002002002002e-09,2.22222222222222e-07,0,435,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,765,0,0,0,0,1,0,0,0,3,Burnley,,,,,0.0
Connor,Roberts,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,137,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,379,0,0,0,0,0,0,0,0,0,West Brom,,,,,0.0
Andrew,Robertson,DEF,HUL,4400000,0,73,2.2,5e-07,1.65909090909091e-05,0,111193,5,59,0,0,0,1,0,16.6,0,-1,0,73,1,0,0,0,4,0,5,0,2,1.9,142349,0,0,0,0,2736,0,0,0,488,Tottenham,,,,,2.2
Paul,Robinson,GLK,BUR,4000000,0,5,0.0450450450450451,1.1261261261261299e-08,1.25e-06,0,69248,0,7,0,10,0,0,0,1.3,0,0,0,5,0,0,0,0,0,0,0,0,0,2.3,45869,0,0,0,0,270,0,0,0,45,West Ham,,,,,0.0
Joel,Robles,GLK,EVE,4700000,3,89,4.5,9.57446808510638e-07,1.8936170212766e-05,0,53030,2,20,0,54,0,0,0,18.9,0,-3,0,89,3,0,0,0,5,0,10,0,1,0.9,76627,0,110,0,1,1737,0,0,0,407,Arsenal,,,,,4.9
Hal,Robson-Kanu,FWD,WBA,5000000,1,52,1.8,3.6e-07,1.04e-05,0,43957,3,13,0,0,0,3,0,10.4,0,0,0,52,0,0,0,0,3,0,1,0,2,0.3,51907,0,0,0,0,701,0,0,0,144,Swansea,,,,,0.0
Jay,Rodriguez,MID,SOU,5900000,0,73,0.6576576576576579,1.1146739960299301e-07,1.2372881355932199e-05,0,64349,0,15,0,0,0,5,0,12.4,0,-6,0,73,6,0,0,0,8,0,3,0,2,0.3,56513,0,56,0,1,893,0,0,0,170,Stoke,,,,,0.3
Jack,Rodwell,MID,SUN,4300000,2,38,1.9,4.4186046511627905e-07,8.83720930232558e-06,0,88192,4,32,0,0,0,0,0,8.8,0,-2,0,38,2,0,0,0,1,0,2,0,1,0.6,69622,0,112,0,0,1492,0,0,0,200,Chelsea,,,,,1.0
Marcos,Rojo,DEF,MUN,5200000,0,77,3.7,7.115384615384621e-07,1.4807692307692301e-05,0,110026,5,13,0,0,0,1,0,14.8,0,-3,0,77,3,0,0,0,7,0,8,0,0,0.7,103924,0,192,0,0,1663,0,0,0,394,Crystal Palace,,,,,0.0
Sergio,Romero,GLK,MUN,4700000,0,23,0.207207207207207,4.40866398313207e-08,4.8936170212766e-06,0,4728,0,0,0,10,0,0,0,4.9,0,-3,0,23,3,0,0,0,3,0,2,0,0,0.2,5196,0,40,1,1,180,0,0,0,80,Crystal Palace,,,,,0.1
Salomon,Rondon,FWD,WBA,6300000,2,118,3.1,4.92063492063492e-07,1.87301587301587e-05,0,885826,2,44,0,0,0,8,0,18.7,0,-2,0,118,2,0,0,0,10,0,6,0,3,4.2,927540,0,354,0,1,2892,0,0,0,287,Swansea,,,,,2.9
Wayne,Rooney,FWD,MUN,8600000,2,76,0.684684684684685,7.96144982191494e-08,8.83720930232558e-06,0,286114,8,16,0,0,0,5,0,8.8,0,-4,0,76,4,0,0,0,9,0,6,0,5,2.4,159995,0,509,0,0,1540,0,0,0,322,Crystal Palace,,,,,0.3
Danny,Rose,DEF,TOT,5800000,0,84,4.7,8.10344827586207e-07,1.44827586206897e-05,0,551919,8,11,0,0,0,2,0,14.5,0,-2,0,84,2,0,0,0,6,0,8,0,3,4.3,389382,0,346,0,2,1530,0,0,0,357,Hull City,,,,,0.0
Jack,Rose,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,5683,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,9725,0,0,0,0,0,0,0,0,0,Swansea,,,,,0.0
Wayne,Routledge,MID,SWA,4500000,0,74,2.7,6e-07,1.64444444444444e-05,0,60527,1,42,0,0,0,3,0,16.4,0,-5,0,74,5,0,0,0,2,0,5,0,2,0.3,48106,0,269,0,0,1917,0,0,0,228,West Brom,,,,,2.4
Charlie,Rowan,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,500,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,999,0,0,0,0,0,0,0,0,0,Man City,,,,,0.0
Bacary,Sagna,DEF,MCI,5300000,1,55,0.495495495495495,9.348971613122561e-08,1.0377358490566001e-05,0,238985,2,14,0,0,0,0,0,10.4,0,-2,0,55,2,0,0,0,3,0,6,0,1,1.7,35948,0,386,0,1,1346,0,0,0,316,Watford,,,,,0.2
Diafra,Sakho,FWD,WHU,5700000,0,12,3.0,5.263157894736841e-07,2.10526315789474e-06,0,8791,0,4,0,0,0,1,0,2.1,0,-3,0,12,3,0,0,0,2,0,0,0,0,0.1,5106,0,286,0,0,181,0,0,0,32,Burnley,,,,,0.0
Mamadou,Sakho,DEF,CRY,4700000,0,35,4.4,9.36170212765958e-07,7.4468085106383e-06,0,81498,0,6,0,0,0,0,0,7.4,0,-3,0,35,3,0,0,0,6,0,4,0,0,0.6,97004,0,273,0,1,686,0,0,0,155,Man Utd,,,,,0.0
Bakary,Sako,MID,CRY,5300000,1,7,0.0630630630630631,1.18986911439742e-08,1.32075471698113e-06,0,1458,0,5,0,0,0,0,0,1.3,0,-2,0,7,2,0,0,0,0,0,0,0,0,0.0,1004,0,220,0,0,142,0,0,0,29,Man Utd,,,,,0.0
Alexis,Sanchez,MID,ARS,11700000,9,264,6.9,5.8974358974359e-07,2.25641025641026e-05,0,1714802,6,41,0,0,0,24,0,22.6,0,7,0,264,-7,0,1,0,32,0,13,0,11,29.7,2498884,0,690,0,9,3217,0,0,0,834,Everton,,,,,10.0
Leroy,Sane,MID,MCI,7700000,6,105,0.9459459459459459,1.22850122850123e-07,1.3636363636363601e-05,0,232425,4,15,0,0,0,5,0,13.6,0,-3,0,105,3,0,0,0,8,0,9,0,7,7.5,532293,0,0,0,0,1781,0,0,0,343,Watford,,,,,0.5
Yaya,Sanogo,FWD,ARS,4600000,0,0,0.0,0.0,0.0,0,9537,0,0,0,0,0,0,0,0.0,0,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,4039,0,0,0,0,0,0,0,0,0,Everton,,,,,0.0
Jeffrey,Schlupp,DEF,CRY,4700000,1,47,0.42342342342342293,9.00900900900901e-08,1e-05,0,23178,0,17,0,0,0,0,0,10.0,0,-3,0,47,3,0,0,0,4,0,3,0,2,0.3,16146,0,236,0,0,1139,0,0,0,237,Man Utd,,,,,0.2
Kasper,Schmeichel,GLK,LEI,4900000,3,109,3.6,7.3469387755102e-07,2.22448979591837e-05,0,409193,1,47,0,113,0,0,0,22.2,0,-1,0,109,1,0,0,0,10,0,8,0,0,6.0,125751,0,475,0,1,2666,0,0,0,585,Bournemouth,,,,,5.1
Morgan,Schneiderlin,MID,EVE,4500000,1,37,0.33333333333333304,7.40740740740741e-08,8.22222222222222e-06,0,49078,2,14,0,0,0,1,0,8.2,0,-5,0,37,5,0,0,0,1,0,5,0,0,0.4,49537,0,317,0,1,1073,0,0,0,214,Arsenal,,,,,0.2
Bastian,Schweinsteiger,MID,MUN,5100000,0,0,0.0,0.0,0.0,0,7255,0,0,0,0,0,0,0,0.0,0,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,1738,0,200,0,0,0,0,0,0,0,Crystal Palace,,,,,0.0
Xherdan,Shaqiri,MID,STK,6000000,2,80,3.8,6.33333333333333e-07,1.3333333333333301e-05,0,488455,2,21,0,0,0,4,0,13.3,0,-5,0,80,5,0,0,0,8,0,8,0,2,3.0,263949,0,302,0,2,1699,0,0,0,275,Southampton,,,,,2.8
Samuel,Shashoua,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,0,0,0,Hull City,,,,,0.0
Luke,Shaw,DEF,MUN,5200000,0,45,4.1,7.88461538461538e-07,8.65384615384615e-06,0,869809,1,6,0,0,0,0,0,8.7,0,-3,0,45,3,0,0,0,4,0,4,0,3,6.4,382600,0,92,0,2,688,0,0,0,202,Crystal Palace,,,,,0.0
Ryan,Shawcross,DEF,STK,4900000,6,94,2.7,5.510204081632651e-07,1.91836734693878e-05,0,113470,6,53,0,0,0,1,0,19.2,0,-1,0,94,1,0,0,0,6,0,9,0,2,1.7,92207,2,176,0,2,3150,0,0,0,549,Southampton,,,,,2.6
,Sheyi Ojo,MID,LIV,4700000,0,0,0.0,0.0,0.0,0,999,0,0,0,0,0,0,0,0.0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.0,325,0,81,0,0,0,0,0,0,0,Middlesbrough,,,,,0.0
Gylfi,Sigurdsson,MID,SWA,7400000,2,181,4.8,6.48648648648649e-07,2.44594594594595e-05,0,1172231,2,70,0,0,0,9,0,24.5,0,-1,0,181,1,0,0,0,18,0,7,0,13,10.8,1311202,0,586,0,4,3327,0,0,0,684,West Brom,,,,,5.6
David,Silva,MID,MCI,8600000,3,130,3.8,4.4186046511627905e-07,1.51162790697674e-05,0,265867,6,32,0,0,0,4,0,15.1,0,-4,0,130,4,0,0,0,12,0,12,0,9,2.8,152997,0,351,0,1,2760,0,0,0,621,Watford,,,,,3.8
Danny,Simpson,DEF,LEI,4900000,1,85,2.4,4.89795918367347e-07,1.73469387755102e-05,0,108361,12,50,0,0,0,0,0,17.3,0,-1,0,85,1,0,0,0,4,0,9,0,3,2.1,91501,0,390,0,1,2988,0,0,0,529,Bournemouth,,,,,3.0
Joshua,Sims,MID,SOU,4100000,0,12,0.108108108108108,2.636783124588e-08,2.92682926829268e-06,0,26899,0,1,0,0,0,0,0,2.9,0,-4,0,12,4,0,0,0,0,0,1,0,1,0.3,36478,0,0,0,0,211,0,0,0,48,Stoke,,,,,0.1
Jerome,Sinclair,FWD,WAT,4800000,0,6,1.2,2.5e-07,1.25e-06,0,18512,0,1,0,0,0,0,0,1.3,0,-2,0,6,2,0,0,0,0,0,0,0,0,0.2,7400,0,0,0,0,116,0,0,0,11,Man City,,,,,0.0
Moussa,Sissoko,MID,TOT,6600000,1,43,0.387387387387387,5.86950586950587e-08,6.51515151515152e-06,0,14151,3,5,0,0,0,0,0,6.5,0,-4,0,43,4,0,0,0,0,0,4,0,3,0.1,13286,0,0,0,0,909,0,0,0,162,Hull City,,,,,0.2
Islam,Slimani,FWD,LEI,8200000,5,83,0.7477477477477479,9.118874972533509e-08,1.01219512195122e-05,0,156110,1,23,0,0,0,7,0,10.1,0,-3,0,83,3,0,0,0,9,0,5,0,4,0.6,157519,0,0,0,1,1281,0,0,0,271,Bournemouth,,,,,0.4
Chris,Smalling,DEF,MUN,5800000,0,52,0.468468468468469,8.077042559801179e-08,8.96551724137931e-06,0,62370,0,16,0,0,0,1,0,9.0,0,-2,0,52,2,0,0,0,1,0,4,0,1,1.1,29061,0,381,0,0,1217,0,0,0,282,Crystal Palace,,,,,0.2
Adam,Smith,DEF,BOU,4600000,2,104,2.9,6.30434782608696e-07,2.2608695652173898e-05,0,532703,6,61,0,0,0,1,0,22.6,0,1,0,104,-1,0,0,0,12,0,8,0,5,7.0,700992,1,297,0,1,3101,0,0,0,645,Leicester,,,,,1.6
Bradley,Smith,DEF,BOU,3900000,0,4,0.03603603603603601,9.24000924000924e-09,1.02564102564103e-06,0,169802,1,9,0,0,0,0,0,1.0,0,-1,0,4,1,0,0,0,0,0,0,0,0,2.5,89956,0,35,0,0,269,0,0,0,35,Leicester,,,,,0.0
Robert,Snodgrass,MID,WHU,5500000,2,133,3.8,6.90909090909091e-07,2.41818181818182e-05,0,1069575,2,56,0,0,0,7,0,24.2,0,0,0,133,0,0,0,0,16,0,3,0,6,6.3,1225580,0,0,0,2,2548,0,0,0,503,Burnley,,,,,3.4
Ramadan,Sobhi,MID,STK,4800000,2,36,0.324324324324324,6.75675675675676e-08,7.499999999999999e-06,0,49755,2,11,0,0,0,0,0,7.5,0,-7,0,36,7,0,0,0,1,0,5,0,2,0.5,28148,0,0,0,0,855,0,0,0,151,Southampton,,,,,0.2
Dominic,Solanke,FWD,CHE,5000000,0,0,0.0,0.0,0.0,0,769,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,901,0,0,0,0,0,0,0,0,0,Sunderland,,,,,0.0
Heung-Min,Son,MID,TOT,7200000,5,174,5.1,7.08333333333333e-07,2.41666666666667e-05,0,1013071,2,18,0,0,0,14,0,24.2,0,-3,0,174,3,0,0,0,13,0,10,0,9,11.0,1431312,0,244,0,4,2063,0,0,0,512,Hull City,,,,,0.0
Pape,Souare,DEF,CRY,4100000,0,6,2.0,4.878048780487799e-07,1.46341463414634e-06,0,54103,0,3,0,0,0,0,0,1.5,0,-4,0,6,4,0,0,0,0,0,0,0,0,0.2,20773,0,354,0,0,270,0,0,0,37,Man Utd,,,,,0.0
Julian,Speroni,GLK,CRY,4300000,0,0,0.0,0.0,0.0,0,7439,0,0,0,0,0,0,0,0.0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1309,0,13,0,0,0,0,0,0,0,Man Utd,,,,,0.0
Raphael,Spiegel,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,3967,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,9302,0,0,0,0,0,0,0,0,0,Burnley,,,,,0.0
Junior,Stanislas,MID,BOU,4600000,9,107,5.1,1.10869565217391e-06,2.32608695652174e-05,0,294179,1,29,0,0,0,7,0,23.3,0,-9,0,107,9,0,0,0,13,0,4,0,6,1.3,335334,0,217,0,1,1467,0,0,0,372,Leicester,,,,,0.0
Maarten,Stekelenburg,GLK,EVE,4700000,0,68,3.6,7.65957446808511e-07,1.4468085106382998e-05,0,218459,2,24,0,43,0,0,0,14.5,0,-3,0,68,3,0,0,0,3,0,4,0,0,1.7,206572,1,151,2,1,1683,0,0,0,309,Arsenal,,,,,0.0
Jack,Stephens,DEF,SOU,4200000,1,60,0.540540540540541,1.28700128700129e-07,1.42857142857143e-05,0,36940,1,24,0,0,0,0,0,14.3,0,2,0,60,-2,0,0,0,10,0,6,0,1,5.2,250492,0,0,0,0,1471,0,0,0,341,Stoke,,,,,0.3
Raheem,Sterling,MID,MCI,7500000,0,149,4.5,6e-07,1.9866666666666698e-05,0,1889628,7,27,0,0,0,7,0,19.9,0,-5,0,149,5,0,0,0,11,0,9,0,14,10.6,2147455,0,400,0,2,2509,0,0,0,468,Watford,,,,,4.9
,Steve Cook,DEF,BOU,4800000,2,112,2.9,6.04166666666667e-07,2.3333333333333302e-05,0,158758,5,67,0,0,0,2,0,23.3,0,-2,0,112,2,0,0,0,17,0,10,0,0,3.2,252167,1,443,0,1,3420,0,0,0,777,Leicester,,,,,1.6
Carl,Stewart,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,235,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,331,0,0,0,0,0,0,0,0,0,Man City,,,,,0.0
Kevin,Stewart,DEF,LIV,4200000,0,4,0.03603603603603601,8.580008580008579e-09,9.52380952380952e-07,0,5665,0,0,0,0,0,0,0,1.0,0,-3,0,4,3,0,0,0,0,0,0,0,0,0.1,2968,0,69,0,0,20,0,0,0,12,Middlesbrough,,,,,0.0
John,Stones,DEF,MCI,4600000,0,59,2.2,4.78260869565217e-07,1.2826086956521699e-05,0,1342211,1,29,0,0,0,0,0,12.8,0,-4,0,59,4,0,0,0,4,0,4,0,0,13.3,593898,0,336,0,0,2014,0,0,0,435,Watford,,,,,1.3
Maksymilian,Stryjek,GLK,SUN,4000000,0,0,0.0,0.0,0.0,0,2922,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4485,0,0,0,0,0,0,0,0,0,Chelsea,,,,,0.0
Cristhian,Stuani,FWD,MID,4600000,0,54,2.3,5e-07,1.17391304347826e-05,0,450227,4,15,0,0,0,4,0,11.7,0,-4,0,54,4,0,0,0,4,0,4,0,0,2.4,487812,0,0,0,1,1355,0,0,0,203,Liverpool,,,,,1.7
Daniel,Sturridge,FWD,LIV,9700000,5,54,2.7,2.78350515463918e-07,5.56701030927835e-06,0,99153,1,7,0,0,0,3,0,5.6,0,-3,0,54,3,0,0,0,2,0,3,0,5,1.9,120356,0,283,0,0,775,0,0,0,180,Middlesbrough,,,,,2.8
Mario,Suarez,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,7164,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,337,0,69,0,0,0,0,0,0,0,Man City,,,,,0.0
Isaac,Success,MID,WAT,5700000,0,28,0.252252252252252,4.4254781096886396e-08,4.91228070175439e-06,0,4695,2,9,0,0,0,1,0,4.9,0,-3,0,28,3,0,0,0,0,0,1,0,1,0.0,2391,0,0,0,0,519,0,0,0,87,Man City,,,,,0.1
Andrew,Surman,MID,BOU,4600000,2,44,2.0,4.3478260869565203e-07,9.56521739130435e-06,0,9703,1,38,0,0,0,0,0,9.6,0,-4,0,44,4,0,0,0,0,0,4,0,1,0.1,2544,0,385,0,0,1800,0,0,1,288,Leicester,,,,,1.1
Sam,Surridge,FWD,BOU,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Leicester,,,,,0.0
Franck,Tabanou,DEF,SWA,4400000,0,0,0.0,0.0,0.0,0,1617,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,123,0,0,0,0,0,0,0,0,0,West Brom,,,,,0.0
Dusan,Tadic,MID,SOU,6900000,2,108,3.3,4.78260869565217e-07,1.56521739130435e-05,0,285911,4,29,0,0,0,3,0,15.7,0,-6,0,108,6,0,1,0,4,0,13,0,7,2.0,163774,0,564,0,1,2411,0,0,0,376,Stoke,,,,,3.4
